"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"43",1.1,3,5,3,2,1,1,1,1,4,0,15.5
"43",1.2,5,4,4,3,2,1,2,2,4,0,15.5
"43",1.3,4,3.5,2,2,1.5,1,2.25,1.5,3.5,0,15.5
"43",1.4,4,4,5,3,2,1,2,1,2,0,1
"43",1.5,4,1,2,3,1,2,4,2,4,0,30
"43",2.1,2,1,1,7,1,1,1,1,1,0,480
"43",2.2,4,4,4,5,2,2,3,1,2,1,30
"43",2.3,4,3,1,6,1,2,2,2,3,0,90
"43",2.4,5,3,4,7,1,2,3,2,2,0,1
"43",2.5,5,2,4,6,1,1,4,2,3,0,30
"43",3.1,4.25,2.25,3.75,6.75,1,1.5,2.5,1.75,2.25,0,37.75
"43",3.2,3,1,2,7,1,1,1,2,1,0,30
"43",3.3,4,3,5,7,1,2,2,1,3,0,90
"43",3.4,3,2,2,3,1,1,4,1,4,0,20
"43",3.5,4,3,3,5,1,1,3,1,2,0,50
"43",4.1,6,3,5,3,2,1,2,1,3,0,30
"43",4.2,7,4,3,1,1,1,2,1,4,0,60
"43",4.3,5,5,6,3,1,2,1,1,4,1,50
"43",4.4,6,3,3,2,1,2,4,1,5,0,20
"43",4.5,4,3,5,2,1,3,5,2,5,0,7
"43",5.1,4,4,2,2,2,3,2,2,5,0,20
"43",5.2,3,3,3,2,2,2,4,2,6,0,1
"43",5.3,5,4,3,5,6,1,3,1,6,0,1
"43",5.4,7,4,6,5,3,1,3,1,6,0,30
"43",5.5,3,4,2,5,2,3,4,3,7,1,50
"43",6.1,4,4,3,2,1,1,3,1,5,0,1
"43",6.2,4,5,3,1,1,2,5,1,7,0,60
"43",6.3,5,3,4,1,2,2,3,3,7,0,1
"43",6.4,5,3,3,1,2,2,6,3,7,0,45
"43",6.5,4,2,3,1,2,2,5,2,7,0,45
"43",7.1,5,5,3,4,2,1,2,1,2,0,60
"43",7.2,5,3,2,1,3,1,3,2,6,0,1
"43",7.3,4,3,4,1,1,2,2,1,3,0,20
"43",7.4,2,2,3,1,2,3,5,1,6,0,1
"43",7.5,6,7,5,2,1,2,3,1,1,0,30
"43",8.1,4,4,3,2,3,2,4,2,3,0,20
"43",8.2,2,2,1,1,2,3,6,5,5,0,1
"43",8.3,5,4,5,4,1,1,1,1,3,0,90
"43",8.4,5,5,5,6,2,1,1,1,2,0,45
"43",8.5,6,5,6,6,2,1,2,1,3,0,7
"43",9.1,5,3,2,3,1,1,1,2,4,0,20
"43",9.2,6,5,6,5,1,2,2,1,3,0,45
"43",9.3,7,4,5,6,1,1,2,1,1,0,50
"43",9.4,7,5,5,7,1,1,2,1,2,0,1
"43",9.5,7,4.5,5,6.5,1,1,2,1,1.5,0,25.5
"43",10.1,6,5,4.5,7,1,1,1.5,1,2,0.5,18
"43",10.2,5,5,4.5,5.5,1,1,1.5,1.5,1.5,1,30
"43",10.3,5,5,4,7,1,1,1,1,2,1,35
"43",10.4,5,5,5,4,1,1,2,2,1,1,25
"43",10.5,5,4,3,5,1,1,1,1,2,0,50
"43",11.1,1,2,1,2,2,1,6,4,3,0,20
"43",11.2,4,4,1,3,2,1,3,2,2,0,45
"43",11.3,4,4,3,3,2,1,3,2,4,0,35
"43",11.4,6,7,3,5,1,1,2,2,3,0,1
"43",11.5,7,3,4,7,1,2,1,1,2,0,35
"43",12.1,6,4,5,2,1,1,4,2,5,0,45
"43",12.2,6,5,2,3,2,1,4,2,4,0,25
"43",12.3,6,4,3,3,1,1,3,2,4,0,45
"43",12.4,6,5,5,4,1,2,1,1,2,0,45
"43",12.5,7,6,4,2,1,1,1,2,2,0,30
"43",13.1,6,5,3,3,2,1,2,1,4,0,30
"43",13.2,6,5,5,4,1,1,2,2,3,0,45
"43",13.3,5,5,2,2,2,1,3,1,4,0,30
"43",13.4,5.25,4.5,3,3.5,1.75,1,2.75,1.25,3.5,0.25,45
"43",13.5,5,4,3,5,2,1,3,1,4,0,45
"43",14.1,5,4,2,3,2,1,3,1,3,1,60
"43",14.2,4,2,3,3,1,1,2,1,3,0,20
"43",14.3,5,3,2,2,3,1,4,2,5,0,60
"43",14.4,6,4,3,5,2,1,1,1,2,0,45
"43",14.5,6,4,4,7,1,2,1,1,2,0,45
