"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"20",1.1,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",1.2,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",1.3,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",1.4,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",1.5,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",2.1,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",2.2,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",2.3,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",2.4,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",2.5,4,3.5,4.5,4.5,2.5,1.5,1,1,3,0,31.5
"20",3.1,4,2,5,5,2,1,1,1,2,0,20
"20",3.2,4,5,4,4,3,2,1,1,4,0,43
"20",3.3,4,7,1,3,7,1,1,1,5,0,45
"20",3.4,2,3,1,5,1,3,6,5,5,1,90
"20",3.5,4,3,3,4,2,2,2,2,5,0,30
"20",4.1,4,1,2,4,1,2,1,1,1,0,20
"20",4.2,5,1,4,5,4,3,1,1,5,0,25
"20",4.3,3,2,3,3,5,3,5,2,6,0,1
"20",4.4,5,4,5,7,3,1,2,1,3,0,30
"20",4.5,5,4,3,4,6,4,3,1,6,0,1
"20",5.1,1,2,3,2,6,4,3,1,7,0,28
"20",5.2,1,1,1,1,6,7,7,7,7,0,1
"20",5.3,2.5,2.5,3,2.75,5,4.75,3.75,3.25,6.75,0,20
"20",5.4,4,4,4,4,4,4,4,4,7,0,1
"20",5.5,4,3,4,4,4,4,1,1,6,0,50
"20",6.1,2,2,2,3,5,4,1,2,6,1,44
"20",6.2,4,3,4,3,4,5,3,3,5,0,1
"20",6.3,4,5,4,4,3,3,2,4,3,0,22
"20",6.4,3,4,3,3,3,5,5,4,5,0,26
"20",6.5,7,4,4,6,5,4,1,1,4,0,1
"20",7.1,3,1,5,7,5,2,1,1,1,0,40
"20",7.2,3,1,4,2,5,4,2,1,4,0,25
"20",7.3,4,7,3,2,7,1,1,1,7,0,1
"20",7.4,5,4,4,4,1,1,3,2,5,0,30
"20",7.5,3,4,1,2,7,3,4,5,7,0,60
"20",8.1,1,1,1,1,1,1,1,1,1,0,44
"20",8.2,6,4,5,7,2,2,2,1,1,0,25
"20",8.3,5,5,5,6,3,3,1,1,3,0,45
"20",8.4,1,1,2,2,1,5,5,1,6,0,1
"20",8.5,2,1,2,1,2,4,4,1,7,0,60
"20",9.1,2,1,2,3,1,3,5,2,5,0,20
"20",9.2,3,1,1,1,1,2,5,5,5,0,48
"20",9.3,2,1,1,2,1,4,7,7,5,0,60
"20",9.4,2,2,2,1,1,2,6,7,7,1,1
"20",9.5,6,1,5,4,2,3,1,1,1,0,30
"20",10.1,4,1.5,3.5,2.5,1.5,2.5,3.5,4,4,0.5,15.5
"20",10.2,6.5,2.5,6,5.5,1.5,2,1,1,1,0,60
"20",10.3,6,3,7,6.5,1.5,1.5,1.5,1,2,0,60
"20",10.4,7,4,7,7,1,1,1,1,1,0,90
"20",10.5,5,2,7,6,2,2,2,1,3,0,30
"20",11.1,3,2,3,4,4,4,2,1,5,0,50
"20",11.2,3,1,3,2,4,5,3,4,5,0,60
"20",11.3,5,2,4,4,1,4,1,2,4,0,24
"20",11.4,4,1,3,5,1,2,1,1,1,0,30
"20",11.5,4,1,2,3,4,4,1,2,2,0,85
"20",12.1,2,1,1,1,1,4,1,1,2,0,1
"20",12.2,4,1,2,1,3,4,2,1,4,0,47
"20",12.3,4,3,5,4,1,2,2,1,2,0,45
"20",12.4,3,1,3,3,4,3,3,1,5,0,20
"20",12.5,2.75,2,3,2.75,3.25,2.75,3,1,3.5,0,32.5
"20",13.1,1,1,1,1,4,2,3,1,4,0,20
"20",13.2,3,3,3,3,4,4,4,1,3,0,45
"20",13.3,2,3,5,4,3,4,1,4,5,0,40
"20",13.4,1,1,1,1,1,4,6,5,7,0,1
"20",13.5,5,1,3,4,2,4,2,1,1,0,40
"20",14.1,4,1,4,4,1,1,1,1,2,0,45
"20",14.2,4.25,1.25,3.5,4.75,1.25,3,1.75,1.75,2.5,0,33.75
"20",14.3,4,2,4,5,1,4,1,2,3,0,20
"20",14.4,4,1,3,6,1,3,3,3,4,0,30
"20",14.5,4,1,2,4,3,4,3,1,2,0,60
