"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"26",1.1,2,4,2,4,4,3,3,1,4,0,1
"26",1.2,2,3,2,2,6,3,5,5,6,0,60
"26",1.3,3,2,4,3,5,3,2,1,4,0,1
"26",1.4,3,5,3,3,5,4,2,1,5,1,20
"26",1.5,2,2,2,5,2,6,3,3,4,1,40
"26",2.1,3,3,2,4,6,4,4,5,5,1,60
"26",2.2,4,5,5,4,2,2,2,1,3,1,30
"26",2.3,3,3,2,3,2,2,4,1,4,0,50
"26",2.4,4,4,4,4,3,2,2,3,3,0,30
"26",2.5,3,3,3,4,4,3,3,1,4,0,60
"26",3.1,2,2,2,3,2,2,2,1,2,0,1
"26",3.2,2,2,2,1,5,2,5,1,5,1,50
"26",3.3,4,4,4,2,2,2,2,2,3,0,30
"26",3.4,3,2,3,4,2,4,2,2,2,0,1
"26",3.5,2,3,3,2,5,2,2,1,6,0,60
"26",4.1,3,3.75,3,3,4.25,3,2,2,3.75,0,52.75
"26",4.2,3,5,2,3,4,4,2,3,4,0,90
"26",4.3,4,5,4,3,6,2,2,2,3,0,60
"26",4.4,3,5,2,2,5,2,2,1,6,1,40
"26",4.5,3,5,3,2,6,2,2,1,6,0,50
"26",5.1,2,2,2,1,6,5,3,2,7,1,50
"26",5.2,2,5,3,3,5,2,2,1,6,1,60
"26",5.3,3,2,2,2,5,3,3,5,5,1,7
"26",5.4,2,4,2,3,5,5,2,1,5,1,90
"26",5.5,2,2,2,1,6,4,3,2,7,1,30
"26",6.1,2.25,3.75,3,2,5,4.25,2.25,1.25,5.75,1,55
"26",6.2,3,4,5,2,6,3,2,1,6,1,40
"26",6.3,2,5,3,2,3,5,2,1,5,1,60
"26",6.4,2,5,2,2,4,2,6,5,4,0,90
"26",6.5,2,2,3,3,3,4,1,1,3,1,20
"26",7.1,1,2,1,1,4,5,3,1,4,1,1
"26",7.2,2,2,2,3,3,5,2,1,4,1,60
"26",7.3,2,2,2,3,3,6,1,1,3,1,20
"26",7.4,2,2.5,2,2.25,3.75,5.25,2.25,1.25,4,0.75,35
"26",7.5,2,2,2,2,4,5,3,2,5,1,30
"26",8.1,2,4,2,1,5,5,3,1,4,0,30
"26",8.2,2,2,2,2,5,2,2,1,5,0,50
"26",8.3,2,2,1,1,6,6,3,1,6,1,80
"26",8.4,3,2,3,5,2,7,1,1,3,0,60
"26",8.5,1.75,1.5,1.5,2.75,4.5,6.5,3,1,4.5,0.75,47.75
"26",9.1,1,1,1,3,5,7,4,1,5,1,50
"26",9.2,1,1,1,2,5,6,4,1,4,1,1
"26",9.3,1,3,2,2,3,6,2,1,3,1,7
"26",9.4,1,2,1,3,3,6,2,2,3,1,1
"26",9.5,1,1,1,1,4,6,5,4,5,0,1
"26",10.1,2,3,2,1,5,5,4,1,5,1,40
"26",10.2,2,4,2,2,3,4,2,1,5,1,60
"26",10.3,3,4,2,2,4,5,3,1,4,1,40
"26",10.4,3,5,4,2,5,4,2,1,3,0,60
"26",10.5,2,4,4,2,3,6,2,1,3,1,1
"26",11.1,1,1,1,2,4,6,5,3,4,1,7
"26",11.2,1,1,1,1,5,6,4,2,5,1,30
"26",11.3,1,1,1,1,3,6,3,1,4,1,30
"26",11.4,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",11.5,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",12.1,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",12.2,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",12.3,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",12.4,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",12.5,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",13.1,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",13.2,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",13.3,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",13.4,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",13.5,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",14.1,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",14.2,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",14.3,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",14.4,1,1,1,1,4,6,3.5,1.5,4.5,1,30
"26",14.5,1,1,1,1,4,6,3.5,1.5,4.5,1,30
