"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"33",1.1,4,6,6,3,2,2,1,1,5,0,60
"33",1.2,4,5,4,3,1,1,3,1,4,1,40
"33",1.3,2,5,3,2,2,1,5,1,6,0,1
"33",1.4,5,6,6,4,1,1,2,1,2,0,30
"33",1.5,3,6,4,1,5,1,5,1,7,0,1
"33",2.1,5,5,4,7,1,1,1,1,1,0,1
"33",2.2,7,6,7,7,1,1,1,1,1,0,60
"33",2.3,6,5,6,5,1,1,1,1,2,1,30
"33",2.4,4,5,4,3,4,3,5,1,5,1,40
"33",2.5,5,4,3,2,1,2,5,1,5,0,20
"33",3.1,5,5,4,2,1,1,1,1,3,0,1
"33",3.2,6,6,5,6,1,3,1,1,2,1,20
"33",3.3,6,5,6,6,1,1,1,1,2,0,50
"33",3.4,5,4,6,7,1,1,1,1,1,0,20
"33",3.5,6,6,6,5,1,1,1,1,1,0,1
"33",4.1,5,6,6,4,1,1,1,1,2,0,40
"33",4.2,4,5,5,2,1,1,2,1,3,0,40
"33",4.3,3,3,2,2,1,1,7,2,5,0,1
"33",4.4,6,5,5,4,1,1,1,1,2,0,30
"33",4.5,6,6,6,5,1,1,1,1,2,0,30
"33",5.1,5,6,5,5,1,1,1,1,1,0,20
"33",5.2,5,5,4,4,1,1,2,1,2,0,60
"33",5.3,4,5,5,3,3,2,5,1,4,1,25
"33",5.4,4,3,4,1,2,1,6,2,5,0,40
"33",5.5,5,5,5,5,1,1,1,1,1,0,30
"33",6.1,5,5,5,3,2,1,2,1,3,0,30
"33",6.2,5,6,5,2,2,1,1,1,2,0,25
"33",6.3,4,5,4,3,3,3,5,1,5,1,40
"33",6.4,4,5,3,3,2,1,3,1,5,0,60
"33",6.5,5,5,5,4,1,2,2,1,3,0,40
"33",7.1,4,5,5,3,1,1,2,1,2,0,60
"33",7.2,5,6,5,5,2,1,1,1,2,1,1
"33",7.3,4,5,5,3,5,1,2,1,5,1,20
"33",7.4,5,4,5,4,1,1,1,1,1,0,30
"33",7.5,5,5,5,5,1,1,1,1,1,0,20
"33",8.1,5,4,5,4,1,1,2,1,2,1,30
"33",8.2,5,4,5,5,3,1,1,1,2,0,31
"33",8.3,4,5,4,2,5,1,2,1,3,0,20
"33",8.4,4.75,5.25,5,4,2.5,1,1.5,1,2,0.25,30.25
"33",8.5,5,6,6,3,1,1,2,1,2,1,20
"33",9.1,5,6,5,6,1,1,1,1,1,0,50
"33",9.2,4,6,4,2,1,1,2,1,1,0,40
"33",9.3,5,5,5,6,1,1,1,1,1,0,45
"33",9.4,5,5,4,5,1,1,1,1,1,0,60
"33",9.5,3,5,4,1,2,1,3,1,3,0,50
"33",10.1,6,5,5,6,1,1,1,1,1,0,45
"33",10.2,4,4,4,4,2,2,1,1,2,1,30
"33",10.3,5,5,4,3,2,2,2,1,2,0,20
"33",10.4,6,5,5,6,1,1,1,1,1,0,40
"33",10.5,3,4,3,2,3,3,5,1,6,1,60
"33",11.1,3,4,3,3,2,2,3,1,5,0,50
"33",11.2,4,5,4,1,1,1,3,1,6,0,60
"33",11.3,4,5,3,1,1,1,2,1,5,0,45
"33",11.4,4,5,4,3,2,1,2,1,5,0,60
"33",11.5,4,4.5,3.75,1.5,2,1.75,2,1.25,5.5,0,48.75
"33",12.1,4,4,4,1,3,4,2,2,6,0,30
"33",12.2,4,4,4,1,2,1,2,1,6,0,60
"33",12.3,4,5,4,2,2,1,3,1,5,0,41
"33",12.4,4,5,4,2,2,1,2,1,5,0,48
"33",12.5,6,5,5,5,1,1,1,1,3,0,38
"33",13.1,3,4,2,1,3,1,3,1,7,0,1
"33",13.2,4,5,4,2,3,1,5,1,5,1,30
"33",13.3,3,5,5,2,2,1,2,1,5,0,60
"33",13.4,3,4,3,1,2,2,3,1,5,0,60
"33",13.5,2,4,1,1,5,5,5,3,7,0,20
"33",14.1,3,4,3,2,2,1,3,2,5,0,1
"33",14.2,5,5,4,4,2,1,1,1,4,0,45
"33",14.3,5,5,5,4,2,1,2,1,3,0,22
"33",14.4,4,5,4,2,1,1,2,1,4,0,60
"33",14.5,4,5,5,5,1,1,1,1,2,0,20
