"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"12",1.1,3,2.5,3.5,3,2,2.5,3,2.5,3,0.5,20
"12",1.2,3,2.5,3.5,3,2,2.5,3,2.5,3,0.5,20
"12",1.3,3,2.5,3.5,3,2,2.5,3,2.5,3,0.5,20
"12",1.4,3,2.5,3.5,3,2,2.5,3,2.5,3,0.5,20
"12",1.5,4,3,4,3,2,3,4,4,4,1,20
"12",2.1,2,2,3,3,2,2,2,1,2,0,20
"12",2.2,2,1,2,2,2,3,2,1,3,1,20
"12",2.3,2,2,2,3,3,3,3,1,4,0,7
"12",2.4,3,2,5,4,2,3,2,1,2,1,1
"12",2.5,2.33333333333333,2,3,3.33333333333333,2.33333333333333,3.33333333333333,2.66666666666667,1,3,0.666666666666667,12.6666666666667
"12",3.1,2.33333333333333,2,3,3,2,3,2.66666666666667,1.33333333333333,2.66666666666667,0.666666666666667,10.6666666666667
"12",3.2,2,2,2,3,2,4,3,1,3,1,30
"12",3.3,2,2,2,2,2,2,3,2,3,0,1
"12",3.4,2,2,2,2,1,2,2,1,2,1,20
"12",3.5,1,1,1,1,5,6,7,6,6,0,1
"12",4.1,2,2,1,2,2,3,3,2,2,0,1
"12",4.2,1.5,1.25,1.5,1.5,2.5,2.75,3.5,2.5,2.75,0,35.5
"12",4.3,2,1,3,2,2,1,1,1,2,0,80
"12",4.4,1,1,1,1,1,1,3,1,1,0,60
"12",4.5,2,2,2,2,1,2,1,1,3,0,5
"12",5.1,1.25,1.25,1.25,1.5,1,1.5,1.5,1,1.75,0,43.75
"12",5.2,1,1,1,2,1,2,1,1,2,0,20
"12",5.3,1,1,1,1,1,1,1,1,1,0,90
"12",5.4,1,2,1,2,1,2,2,1,2,0,200
"12",5.5,3,2,2,2,2,3,2,2,1,0,60
"12",6.1,2,2,3,2,2,3,2,1,2,1,30
"12",6.2,1,1,1,2,2,3,4,3,4,1,7
"12",6.3,1,1,1,1,3,2,3,2,4,0,7
"12",6.4,1,1,2,2,2,5,2,1,4,0,60
"12",6.5,2,1,1,1,3,3,3,2,4,1,1
"12",7.1,2,2,2,2,3,3,3,1,3,0,2
"12",7.2,1,1,1,1,4,5,3,2,4,0,5
"12",7.3,2,2,2,2,3,3,2,1,3,0,80
"12",7.4,2,1,2,2,3,2,2,2,2,0,200
"12",7.5,1,1,1,1,1,2,1,1,1,0,60
"12",8.1,2,2,1,2,2,3,2,3,2,0,20
"12",8.2,1,2,1,2,4,3,3,2,3,0,60
"12",8.3,1.33333333333333,2,1,2,2.66666666666667,2.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,0,56.6666666666667
"12",8.4,1,2,1.33333333333333,2,3,2.33333333333333,2.66666666666667,1.66666666666667,2.33333333333333,0,60
"12",8.5,1,2,1,2,2,2,3,2,2,0,90
"12",9.1,1,2,2,2,3,2,2,1,2,0,30
"12",9.2,2,2,1,2,3,2,3,2,4,1,30
"12",9.3,1.5,1.75,1.5,1.75,2.25,2.5,2.25,1.5,2.5,0.25,37.5
"12",9.4,2,2,2,2,2,3,2,2,2,0,30
"12",9.5,1,1,1,1,1,3,2,1,2,0,60
"12",10.1,2,1,1,1,3,3,3,3,3,1,30
"12",10.2,1.5,1.25,1.25,1.25,2.75,3.25,3.25,2.75,3.25,0.75,45.25
"12",10.3,2,2,2,1,3,3,3,3,4,1,1
"12",10.4,1,1,1,2,4,4,5,4,4,1,90
"12",10.5,1.5,1.5,1.5,1.75,3,3.5,3.25,2.25,3,0.5,38
"12",11.1,2,2,2,2,2,3,2,1,2,0,60
"12",11.2,1,1,1,2,3,4,3,1,2,0,1
"12",11.3,1,1,1,1,2,2,2,1,3,0,1
"12",11.4,2,2,2,2,2,2,1,1,2,0,20
"12",11.5,1,1,1,1,2,4,1,1,3,0,1
"12",12.1,1,1,1,2,5,5,3,2,3,1,30
"12",12.2,2,3,2,2,3,3,2,1,3,0,1
"12",12.3,2,2,1,1,2,2,2,1,2,0,1
"12",12.4,1,2,1,1,4,3,2,2,2,0,200
"12",12.5,1.5,2,1,1,3,2.5,2,1.5,2,0,100.5
"12",13.1,1.5,2,1,1,3,2.5,2,1.5,2,0,100.5
"12",13.2,1,1.5,1,1,3.5,3,2.5,2.5,2.5,0,400
"12",13.3,1.5,1,1.5,1.5,2.5,2.5,2.5,3,3,0,440
"12",13.4,1.5,1,1.5,1.5,2.5,2.5,2.5,3,3,0,440
"12",13.5,1,1,1,1,3,3,3,3,3,0,600
"12",14.1,2,1,2,2,2,2,2,3,3,0,280
"12",14.2,1.66666666666667,1,1.33333333333333,1.33333333333333,3,3,2.33333333333333,2.66666666666667,3,0,293.666666666667
"12",14.3,1.66666666666667,1,1.33333333333333,1.33333333333333,3,2.66666666666667,2.66666666666667,2.66666666666667,3,0,96
"12",14.4,2,1,1,1,4,4,2,2,3,0,1
"12",14.5,1,1,1,1,3,2,4,3,3,0,7
