"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"56",1.1,4,3,2,4,2,1,2,2,3,0,90
"56",1.2,5,5,4,5,1,2,2,1,1,0,1
"56",1.3,5,4,5,5,1,1,1,1,2,1,1
"56",1.4,5,3,5,3,1,1,2,1,1,0,1
"56",1.5,5,5,5,2,1,1,1,1,2,0,1
"56",2.1,4,5,6,5,2,1,3,2,3,0,1
"56",2.2,5,5,5,5,1,1,2,1,2,0,1
"56",2.3,5,4,4,2,2,2,2,1,2,0,60
"56",2.4,4,2,4,4,3,2,2,3,3,1,60
"56",2.5,6,6,6,4,2,1,1,1,1,0,30
"56",3.1,5,4,6,5,2,1,1,1,2,1,90
"56",3.2,4,5,6,5,1,1,1,1,1,0,30
"56",3.3,5,6,3,3,1,1,2,1,2,0,90
"56",3.4,5,5,4,4,3,1,1,2,2,0,30
"56",3.5,6,5,6,2,2,1,1,1,1,0,60
"56",4.1,4,2,3,6,1,1,1,1,1,0,5
"56",4.2,3,3,4,3,1,1,2,1,1,0,60
"56",4.3,4,3,3,4,1,1,1,1,2,0,60
"56",4.4,4,3,3,3,1,1,1,1,2,0,1
"56",4.5,4,3,4,4,1,1,2,1,1,0,45
"56",5.1,1,1,5,7,1,1,1,1,1,0,5
"56",5.2,4,4,3,3,1,1,1,1,2,0,60
"56",5.3,5,5,4,5,1,1,1,1,1,0,1
"56",5.4,5,4,5,6,1,1,1,1,2,0,90
"56",5.5,4,3,4,4,1,1,1,1,1,0,1
"56",6.1,4,4,4,2,2,1,3,1,1,0,60
"56",6.2,3,4,4,2,3,3,5,1,2,0,30
"56",6.3,3,3,3,3,1,1,2,1,1,0,90
"56",6.4,4,4,4,3,1,1,1,1,1,0,45
"56",6.5,4,4,5,6,1,2,3,1,2,0,90
"56",7.1,3,1,5,7,1,2,1,1,1,0,480
"56",7.2,4,1,3,3,1,1,2,1,2,0,60
"56",7.3,3.75,2.5,3.75,4.5,1.25,1.25,1.5,1,1.5,0.25,161.25
"56",7.4,4,3,4,3,1,1,2,1,2,0,60
"56",7.5,4,5,3,5,2,1,1,1,1,1,45
"56",8.1,4,3.75,3.25,3.75,1.25,1,1.25,1,1.25,0.25,63.75
"56",8.2,3,2,3,4,1,1,1,1,1,0,90
"56",8.3,5,5,3,3,1,1,1,1,1,0,60
"56",8.4,5,4,2,4,1,1,1,1,1,0,45
"56",8.5,4,3,3,1,1,2,1,1,2,0,30
"56",9.1,3,1,3,6,1,1,1,1,1,0,1
"56",9.2,4,4,5,3,1,1,1,1,1,0,30
"56",9.3,3,5,4,2,1,1,2,1,2,0,60
"56",9.4,4,3,4,3,1,2,1,1,1,0,90
"56",9.5,5,4,3,3,1,1,2,1,1,0,30
"56",10.1,1,2,1,4,6,5,6,5,6,1,30
"56",10.2,2,2,1,3,4,3,5,6,5,1,1
"56",10.3,4,3,3,4,1,3,6,3,5,0,60
"56",10.4,3,3,3,2,3,3,6,6,5,1,90
"56",10.5,4,3,1,3,1,2,4,2,3,0,60
"56",11.1,5,6,5,5,1,1,1,1,1,0,45
"56",11.2,4,5,3,4,1,1,2,1,2,0,30
"56",11.3,2,3,2,3,3,3,7,6,6,1,20
"56",11.4,3,3,2,2,3,3,6,5,4,1,60
"56",11.5,4,2,2,4,2,2,5,5,3,0,1
"56",12.1,3,3,5,5,1,1,1,1,1,0,30
"56",12.2,4,3,4,4,2,1,2,1,2,0,90
"56",12.3,4,3,2,5,1,1,2,1,2,0,60
"56",12.4,4,3,4,5,1,1,2,1,2,0,60
"56",12.5,4,3,2,4,1,1,2,1,1,0,90
"56",13.1,3.5,3.25,2.5,3.75,1,1,2.75,1,1.75,0,60.25
"56",13.2,3,4,2,3,1,1,3,1,2,0,90
"56",13.3,3,3,2,3,1,1,4,1,2,0,1
"56",13.4,2,2,4,4,2,1,5,1,3,1,1
"56",13.5,4,3,3,3,1,1,1,1,1,0,90
"56",14.1,3,2.25,3.25,3.75,1.25,1.25,2.75,1,3,0.25,38
"56",14.2,3,1,4,6,1,2,2,1,4,0,1
"56",14.3,3,3,2,2,1,1,3,1,4,0,60
"56",14.4,1,3,2,2,1,1,4,3,3,0,30
"56",14.5,2,4,2,2,3,1,3,3,3,0,60
