"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"55",1.1,5,1,4,7,1,1,1,1,2,0,20
"55",1.2,6,4,5,6,1,2,1,1,1,1,5
"55",1.3,5,5,5,4,2,2,1,1,2,0,60
"55",1.4,4,5,4,2,1,1,1,1,1,0,30
"55",1.5,7,6,7,6,1,1,1,1,1,0,1
"55",2.1,5,3,5,4,1,1,1,1,1,0,25
"55",2.2,3,1,2,5,1,4,1,1,1,0,60
"55",2.3,4,4,3,6,1,2,1,1,3,0,20
"55",2.4,3.75,2.5,3,5.25,1,3,1,1,1.5,0.25,32.5
"55",2.5,5,4,4,6,1,3,1,1,1,0,30
"55",3.1,3,1,3,4,1,3,1,1,1,1,20
"55",3.2,5,2,1,4,1,3,1,1,1,1,65
"55",3.3,6,3,3,5,1,3,1,1,1,0,1
"55",3.4,6,4,3,5,2,1,1,1,1,0,26
"55",3.5,6,3,4,5,1,1,1,1,1,0,1
"55",4.1,6,1,3,6,1,1,1,1,1,1,30
"55",4.2,5,4,3,3,1,1,2,1,1,0,1
"55",4.3,5,5,5,6,1,2,2,1,1,0,7
"55",4.4,3,1,1,5,1,6,5,4,1,1,40
"55",4.5,7,6,5,5,1,1,1,1,1,0,20
"55",5.1,7,6,7,3,1,1,1,1,3,0,1
"55",5.2,7,5,5,6,1,1,1,1,1,1,90
"55",5.3,5,6,4,4,2,1,1,1,3,0,45
"55",5.4,5,5,6,2,2,1,1,1,5,0,1
"55",5.5,6,5,5,5,1,1,1,1,1,0,25
"55",6.1,3,3,2,5,2,5,1,2,2,0,60
"55",6.2,3,2,2,4,2,5,1,2,2,0,1
"55",6.3,2,1,2,3,1,5,1,1,1,0,1
"55",6.4,3,1,3,4,1,4,1,1,5,0,60
"55",6.5,3,1,2,4,1,5,1,1,1,0,60
"55",7.1,5,4,4,5,1,3,2,1,2,0,25
"55",7.2,5,2,3,6,1,2,1,1,1,1,1
"55",7.3,5,4,5,5,1,2,1,1,1,0,20
"55",7.4,6,4,5,5,1,2,1,1,1,0,20
"55",7.5,7,5,6,6,1,1,1,1,1,0,1
"55",8.1,6,3,5,5,1,2,1,1,1,0,25
"55",8.2,6,5,5,6,2,2,2,1,1,1,1
"55",8.3,5,2,3,5,1,1,1,1,3,1,25
"55",8.4,7,5,5,7,3,1,1,1,1,1,45
"55",8.5,3,1,2,2,5,1,1,1,6,0,25
"55",9.1,3,1,2,4,3,5,1,1,1,0,20
"55",9.2,6,5,6,5,1,1,1,1,1,0,45
"55",9.3,3,1,3,4,1,3,1,1,1,0,25
"55",9.4,5,5,5,6,1,1,1,1,1,0,20
"55",9.5,6,3,5,1,1,1,1,1,1,0,20
"55",10.1,6,3,5,5,1,1,1,1,1,0,20
"55",10.2,6,4,1,5,1,3,1,1,1,0,20
"55",10.3,6,6,5,4,1,1,1,1,1,0,45
"55",10.4,5,5,6,5,1,1,1,1,1,0,90
"55",10.5,7,5,7,7,1,1,1,1,1,0,1
"55",11.1,6,5,5,5,1,1,1,1,1,0,1
"55",11.2,6,5,6,6,1,1,1,1,1,0,25
"55",11.3,7,3,6,5,1,1,1,1,1,0,35
"55",11.4,6,5,4,5,1,1,1,1,1,0,25
"55",11.5,5,3,5,7,1,1,1,1,1,0,1
"55",12.1,6,5,6,7,1,1,1,1,1,0,1
"55",12.2,6,5,4,7,1,1,1,1,1,0,35
"55",12.3,4,1,3,5,1,2,3,1,1,1,1
"55",12.4,4,3,2,5,1,1,1,1,1,0,1
"55",12.5,5,5,5,1,1,1,1,1,4,0,25
"55",13.1,5,3,4,5,1,1,1,1,1,0,25
"55",13.2,4,2,5,4,1,1,2,1,1,0,20
"55",13.3,7,5,7,7,1,1,1,1,1,0,25
"55",13.4,7,3,5,6,1,1,1,1,1,0,1
"55",13.5,7,5,5,5,1,1,1,1,1,1,60
"55",14.1,4,2,2,5,1,2,3,4,1,0,25
"55",14.2,3,2,3,4,1,5,1,1,1,0,1
"55",14.3,5,6,3,3,1,2,1,1,1,0,45
"55",14.4,5,4,4,3,1,2,1,1,1,0,90
"55",14.5,6,6,7,5,1,1,1,1,1,0,1
