"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"30",1.1,5,5,5,6,1,2,1,1,2,0,90
"30",1.2,5,4,4,5,1,1,1,1,1,0,30
"30",1.3,5,2,5,5,1,2,2,1,2,1,30
"30",1.4,5,2,4,3,1,1,3,1,5,1,1
"30",1.5,5,5,5,5,1,1,1,1,2,0,30
"30",2.1,4,2,4,4,1,2,3,3,2,0,1
"30",2.2,5,5,4,5,1,1,1,1,1,0,20
"30",2.3,5,5,5,5,1,1,1,1,1,0,1
"30",2.4,5,5,4.75,4.75,1,1,1,1,1.5,0,5.75
"30",2.5,5,6,5,5,1,1,1,1,2,0,1
"30",3.1,5,4,5,4,1,1,1,1,2,0,1
"30",3.2,3,2,3,2,1,2,2,1,1,0,30
"30",3.3,4,3,5,5,1,2,1,1,1,0,1
"30",3.4,5,3,5,4,2,1,1,1,2,0,5
"30",3.5,4,2,4,5,1,1,1,1,1,0,1
"30",4.1,6,5,5,5,1,1,2,1,1,1,20
"30",4.2,5,5,5,6,1,1,2,1,2,1,1
"30",4.3,5,3,3,3,1,1,5,3,2,1,20
"30",4.4,5,4,5,6,1,1,2,1,2,1,20
"30",4.5,5,3,5,5,1,1,2,1,2,1,20
"30",5.1,5.5,4.25,5.25,5.75,1,1,1.5,1,1.5,0.75,10.5
"30",5.2,5,4,5,6,1,1,1,1,1,1,1
"30",5.3,7,6,6,6,1,1,1,1,1,0,1
"30",5.4,6,5,6,6,1,1,1,1,1,0,1
"30",5.5,6,5,6,5,1,1,2,1,1,1,1
"30",6.1,5,5,5,6,1,2,1,2,1,0,30
"30",6.2,6,5,6,5,1,1,1,1,1,0,20
"30",6.3,5,4,4,5,1,1,1,1,2,1,1
"30",6.4,5,3,5,3,1,1,1,1,1,0,1
"30",6.5,4,4,4,4,1,1,3,3,2,0,40
"30",7.1,5,5,5,5,1,1,1,1,2,0,50
"30",7.2,4,2,3,4,1,1,5,2,3,0,1
"30",7.3,3,2,2,2,1,1,6,6,5,0,1
"30",7.4,5,6,5,5,1,1,1,1,1,0,1
"30",7.5,3,2,3,1,1,1,3,2,3,0,1
"30",8.1,5,5,5,5,1,1,1,1,2,0,20
"30",8.2,5,5,5,5,1,1,1,2,2,1,1
"30",8.3,4,2,4,3,1,2,2,1,4,1,1
"30",8.4,5,5,5,4,1,1,1,1,2,0,30
"30",8.5,5,5,5,6,1,1,1,1,1,0,1
"30",9.1,5,5,5,4,2,1,1,1,2,1,5
"30",9.2,5,5,5,5,1,1,1,1,1,1,1
"30",9.3,5,6,5,5,1,1,1,1,2,0,1
"30",9.4,5,6,5,3,1,1,1,1,1,0,1
"30",9.5,5,6,5,5,1,1,1,1,1,0,1
"30",10.1,5,3,4,6,1,4,1,1,1,0,1
"30",10.2,6,6,5,4,1,1,1,1,1,0,25
"30",10.3,5,5,5,5,1,1,1,1,1,0,35
"30",10.4,5,5,4,5,1,1,1,1,2,0,1
"30",10.5,5,5,5,5,1,1,1,1,2,0,1
"30",11.1,5,5,6,4,1,1,1,1,2,0,5
"30",11.2,5,5,2,3,1,1,5,1,2,0,1
"30",11.3,5,5,5,6,1,1,1,1,1,0,5
"30",11.4,5,4,6,5,1,1,1,1,2,0,2
"30",11.5,5,6,6,2,1,1,1,1,4,1,1
"30",12.1,5,5,5,5,1,1,1,1,2,1,5
"30",12.2,6,6,6,5,1,1,1,1,1,0,20
"30",12.3,5,6,6,4,2,1,1,1,1,0,5
"30",12.4,5,5,6,6,1,1,1,1,1,0,1
"30",12.5,5,4,5,7,1,1,1,1,1,0,20
"30",13.1,5,4.75,5.25,6.25,1,1,1,1,1,0.25,5.75
"30",13.2,5,5,5,6,1,1,1,1,1,0,1
"30",13.3,5,5,5,6,1,1,1,1,1,1,1
"30",13.4,5,5,6,5,1,1,1,1,1,0,1
"30",13.5,5,5,5,6,1,1,1,1,1,0,1
"30",14.1,5,6,3,4,1,1,2,1,3,0,1
"30",14.2,6,6,5,5,1,1,2,1,2,1,1
"30",14.3,5,4,3,4,1,1,2,1,3,0,1
"30",14.4,5.33333333333333,5,4.66666666666667,5.33333333333333,1,1,1.66666666666667,1,2,0.666666666666667,1
"30",14.5,5,5,6,7,1,1,1,1,1,1,1
