"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"13",1.1,6,5,5,4,1,1,3,2,2,0,1
"13",1.2,6,6,6,5,1,1,1,1,1,0,1
"13",1.3,4,3,2,2,1,3,5,3,5,0,3
"13",1.4,5,5,5,5,1,1,1,1,1,0,1
"13",1.5,6,6,6,6,1,1,1,1,1,0,5
"13",2.1,6,5,6,6,1,1,1,1,1,1,1
"13",2.2,5,5,5,4,2,1,2,1,2,0,1
"13",2.3,5,5,5,5,1,1,1,1,2,0,1
"13",2.4,5,5,5,5,1,1,1,1,2,1,30
"13",2.5,6,5,6,6,1,1,1,1,1,0,1
"13",3.1,4,5,4,5,1,1,1,1,1,0,1
"13",3.2,5,5,4,6,1,1,1,1,1,0,1
"13",3.3,6,5,6,6,1,1,1,1,1,0,1
"13",3.4,5,4,4,4,1,1,1,1,1,0,1
"13",3.5,6,5,6,6,1,1,2,1,1,0,1
"13",4.1,5,6,5,5,1,1,1,1,2,0,20
"13",4.2,6,6,6,6,1,1,1,1,1,0,30
"13",4.3,5,4,5,4,3,1,1,1,2,0,1
"13",4.4,6,5,6,6,1,1,1,1,3,0,5
"13",4.5,5,6,5,6,1,1,1,1,1,0,30
"13",5.1,6,6,6,6,1,1,1,2,3,0,5
"13",5.2,6,6,5.5,6,1,1,1,1.25,1.5,0,18.75
"13",5.3,6,6,6,6,1,1,1,1,1,0,20
"13",5.4,7,6,5,6,1,1,1,1,1,0,20
"13",5.5,5,5,6,7,1,1,1,1,1,0,1
"13",6.1,5,5,6,6,1,1,1,1,1,0,1
"13",6.2,5,5,6,5,1,1,1,1,1,0,1
"13",6.3,7,7,7,4,1,1,1,1,1,0,5
"13",6.4,7,7,6,3,1,1,1,1,1,0,60
"13",6.5,6,5,6,5,1,1,1,1,1,0,1
"13",7.1,6,5,6,6,1,1,1,1,1,0,1
"13",7.2,7,7,7,6,1,1,1,1,1,0,5
"13",7.3,5,5,5,5,1,1,1,1,1,0,5
"13",7.4,6,6,6,6,1,1,1,1,1,0,1
"13",7.5,6,5,6,6,1,1,1,1,1,0,5
"13",8.1,6,5,5,6,1,1,1,1,1,0,5
"13",8.2,6,6,5,6,1,1,1,1,1,0,5
"13",8.3,6,5,5,5,1,1,1,1,1,0,5
"13",8.4,5,5,5,6,1,1,1,1,1,0,1
"13",8.5,6,6,5,5,1,1,1,1,1,0,5
"13",9.1,6,5,6,6,1,1,1,1,1,0,5
"13",9.2,6,5,6,6,1,1,1,1,1,0,1
"13",9.3,6,6,6,6,1,1,1,1,1,0,1
"13",9.4,6,6,6,6,1,1,1,1,1,0,5
"13",9.5,7,6,6,5,1,1,1,1,1,0,1
"13",10.1,6,5,6,6,1,1,1,1,1,0,5
"13",10.2,6,6,6,6,1,1,1,1,1,0,1
"13",10.3,6,6,6,6,1,1,1,1,1,0,1
"13",10.4,6,5,6,7,1,1,1,1,1,0,1
"13",10.5,5.75,5.25,5.75,6,1,1,1,1,1,0,3
"13",11.1,6,5,5,6,1,1,1,1,1,0,5
"13",11.2,5,5,6,5,1,1,1,1,1,0,5
"13",11.3,6,5,6,6,1,1,1,1,1,0,1
"13",11.4,6,5,6,6,1,1,1,1,1,0,5
"13",11.5,6,5,6,7,1,1,1,1,1,0,1
"13",12.1,5,4,5,6,1,1,1,1,1,0,5
"13",12.2,6,6,6,6,1,1,1,1,1,0,5
"13",12.3,6,6,6,6,1,1,1,1,1,0,5
"13",12.4,5,5,6,6,1,1,1,1,1,0,5
"13",12.5,6,6,6,6,1,1,1,1,1,0,5
"13",13.1,6,6,6,6,1,1,1,1,1,0,5
"13",13.2,6,5,6,5,1,1,1,1,2,0,5
"13",13.3,6,6,6,6,1,1,1,1,1,0,1
"13",13.4,5,5,6,6,1,1,1,1,1,0,5
"13",13.5,6,6,6,6,1,1,1,1,1,0,5
"13",14.1,6,5,6,6,1,1,1,1,1,0,1
"13",14.2,6,5,6,6,1,1,1,1,1,0,1
"13",14.3,6,6,6,7,1,1,1,1,1,0,1
"13",14.4,6,6,6,6,1,1,1,1,1,0,1
"13",14.5,6,6,6,6,1,1,1,1,1,0,1
