"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"73",1.1,6,5,6,6,1,1,1,1,2,1,40
"73",1.2,7,6,5,6,2,1,1,1,5,0,1
"73",1.3,5,5,1,1,4,1,7,5,7,0,30
"73",1.4,7,5,6,7,1,1,1,1,1,0,30
"73",1.5,7,3,7,7,1,1,1,1,2,1,30
"73",2.1,5,2,4,5,1,1,1,1,4,1,1
"73",2.2,6,5,6,6,1,1,1,1,1,1,90
"73",2.3,6.25,5.25,5.75,5.75,1,1,1,1,2.25,0.5,38
"73",2.4,7,7,7,6,1,1,1,1,2,0,1
"73",2.5,7,7,6,6,1,1,1,1,2,0,60
"73",3.1,6,5,5,7,1,1,1,1,1,0,1
"73",3.2,6,6,7,7,1,1,1,1,1,0,1
"73",3.3,6,6,5,7,1,1,1,1,1,0,1
"73",3.4,7,6,7,7,1,1,1,1,1,0,1
"73",3.5,3,3,2,1,7,1,1,1,7,0,1
"73",4.1,4,2,4,2,1,1,2,1,6,1,1
"73",4.2,4,1,2,1,1,1,3,1,6,1,90
"73",4.3,6,4,6,5,1,1,1,1,2,1,20
"73",4.4,4,1,1,1,6,1,1,1,7,0,1
"73",4.5,4,3,4,4,1,1,2,1,5,0,20
"73",5.1,5,5,5,3,2,1,1,1,1,0,1
"73",5.2,6,5,4,5,1,1,1,1,2,1,30
"73",5.3,7,7,6,6,1,1,1,1,1,0,1
"73",5.4,6.5,5.5,5.5,6,1,1,1,1,1.25,0.75,23
"73",5.5,7,5,7,7,1,1,1,1,1,1,1
"73",6.1,6,5,5,6,1,1,1,1,1,1,60
"73",6.2,5,1,3,1,1,1,6,2,7,1,30
"73",6.3,4,1,3,2,1,1,3,2,6,1,30
"73",6.4,5,4,5,6,1,1,1,1,1,0,40
"73",6.5,4,5,4,4,1,1,1,1,1,1,1
"73",7.1,1,1,1,1,2,1,7,7,6,0,45
"73",7.2,6,5,7,6,1,1,1,1,1,1,5
"73",7.3,6,6,5,6,1,1,2,1,3,1,25
"73",7.4,6,5,5,7,1,1,1,1,1,0,1
"73",7.5,6,5,6,6,1,1,1,1,1,0,60
"73",8.1,5,5,4,5,1,1,1,1,5,1,40
"73",8.2,6,6,5,6,1,1,1,1,2,0,20
"73",8.3,7,6,6,7,1,1,1,1,1,1,60
"73",8.4,7,6,7,6,1,1,1,1,1,0,1
"73",8.5,7,6.25,6.75,6.75,1,1,1,1,1,0.25,52.75
"73",9.1,7,7,7,7,1,1,1,1,1,0,60
"73",9.2,7,6,7,7,1,1,1,1,1,0,90
"73",9.3,7,5,6,7,1,1,1,1,1,0,40
"73",9.4,6,5,4,6,1,1,1,1,1,1,20
"73",9.5,7,5,7,2,1,1,1,1,1,1,60
"73",10.1,7,6,7,7,1,1,1,1,1,0,20
"73",10.2,7,7,6,7,1,1,1,1,1,1,1
"73",10.3,7,6,7,5,1,1,1,1,1,1,90
"73",10.4,7,5,7,7,1,1,1,1,1,1,1
"73",10.5,7,4,6,7,1,1,1,1,1,0,30
"73",11.1,4,4,5,5,1,4,2,1,2,1,1
"73",11.2,6,5,6,5,1,1,1,1,3,1,1
"73",11.3,6,5,6,7,1,1,1,1,1,0,1
"73",11.4,6,5,5,7,1,1,1,1,1,1,20
"73",11.5,6,5,4,1,1,1,1,1,1,1,60
"73",12.1,7,7,7,7,1,1,1,1,1,0,25
"73",12.2,7,5,6,5,1,1,1,1,2,0,30
"73",12.3,5,4,5,5,1,1,1,2,1,0,1
"73",12.4,5,6,6,7,1,1,1,1,1,1,30
"73",12.5,6,6,6,7,1,1,1,1,1,0,30
"73",13.1,5,5,6,6,1,1,1,1,2,0,30
"73",13.2,7,5,6,6,1,1,1,1,1,0,40
"73",13.3,5,5,5,7,1,1,1,1,1,0,60
"73",13.4,5,6,5,5,1,1,1,1,3,0,60
"73",13.5,7,7,6,5,1,1,1,1,1,0,60
"73",14.1,5,5,4,2,1,1,2,1,1,1,1
"73",14.2,5,5,4,2,1,1,7,5,6,1,5
"73",14.3,5,4,1,7,1,2,6,1,5,0,30
"73",14.4,5,5,5,5,1,1,2,1,2,0,1
"73",14.5,1,1,1,1,1,4,7,7,5,1,25
