"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"94",1.1,4,5,1,7,1,2,1,1,1,1,5
"94",1.2,4,5,5,3,6,4,2,1,5,0,20
"94",1.3,3,2,3,4,1,3,1,1,2,1,20
"94",1.4,3,1,2,2,1,5,1,1,2,0,1
"94",1.5,4,3,4,4,1,2,1,1,1,0,30
"94",2.1,4,6,6,6,1,1,1,1,1,0,60
"94",2.2,3,5,6,7,1,1,1,1,3,0,1
"94",2.3,4.25,5,5.5,6.25,1,1.25,1,1,1.75,0,38
"94",2.4,5,4,5,7,1,1,1,1,2,0,90
"94",2.5,5,5,5,5,1,2,1,1,1,0,1
"94",3.1,3,4,5,3,1,1,1,1,3,0,30
"94",3.2,4,2,3,6,1,1,1,1,1,0,1
"94",3.3,2,2,2,3,1,1,1,1,1,0,20
"94",3.4,5,6,5,6,3,1,1,1,1,0,60
"94",3.5,3,4,4,4,1,1,1,1,1,0,1
"94",4.1,3.33333333333333,4.33333333333333,3.66666666666667,4,1.66666666666667,1.33333333333333,1,1,2.33333333333333,0,37
"94",4.2,2.66666666666667,3,2.66666666666667,2.66666666666667,2,1.66666666666667,1,1,3.66666666666667,0,17.3333333333333
"94",4.3,2,3,2,2,1,2,1,1,5,0,50
"94",4.4,3,2,2,2,4,2,1,1,5,0,1
"94",4.5,1,2,2,2,4,3,2,1,5,0,1
"94",5.1,2,2,1,4,4,2,2,1,4,0,1
"94",5.2,3,4,4,3,1,2,1,1,5,0,90
"94",5.3,2,4,2,3,2,2,1,1,4,0,60
"94",5.4,2,1,2,2,3,1,1,1,5,0,80
"94",5.5,2,2,2,3,2,1,1,1,4,0,30
"94",6.1,4,4,4,4,1,1,1,1,1,0,30
"94",6.2,2,4,3,3,1,2,1,1,2,0,1
"94",6.3,5,5,4,4,2,1,1,1,1,0,90
"94",6.4,4,3,3,5,1,1,1,2,2,0,40
"94",6.5,5,5,5,5,2,2,1,1,2,0,20
"94",7.1,4,4,4,4,1,1,1,1,2,0,20
"94",7.2,2,5,4,4,4,1,1,1,3,0,40
"94",7.3,2,4,2,2,3,2,1,1,5,1,20
"94",7.4,2,4,2,3,3,1,1,1,5,0,60
"94",7.5,3,2,2,5,1,1,1,1,2,0,30
"94",8.1,4,3,4,5,2,2,1,1,2,0,40
"94",8.2,4,5,3,4,1,1,1,1,2,1,30
"94",8.3,3,3,3,4,2,2,1,1,1,0,1
"94",8.4,3,5,6,5,1,2,1,1,3,0,40
"94",8.5,1,4,2,4,1,1,2,2,1,0,40
"94",9.1,5,5,4,5,1,1,1,1,2,0,30
"94",9.2,3,3,2,5,1,1,1,1,1,0,60
"94",9.3,3,3,5,4,1,1,1,1,4,0,90
"94",9.4,2,4,4,3,1,2,1,1,2,0,30
"94",9.5,2,3,2,4,1,3,1,1,3,1,20
"94",10.1,2,2,2,1,4,3,4,1,6,0,20
"94",10.2,2,4,1,4,3,3,1,1,4,1,60
"94",10.3,2,2,1,1,4,3,1,1,4,0,40
"94",10.4,2,1,2,2,1,3,1,1,4,0,1
"94",10.5,5,4,5,5,3,1,1,1,4,0,1
"94",11.1,2,3,3,2,4,1,1,1,5,0,60
"94",11.2,1,2,2,1,4,4,1,1,5,0,1
"94",11.3,2,3,3,1,6,1,1,1,5,0,40
"94",11.4,4,1,4,3,2,1,1,1,4,0,30
"94",11.5,4,4,4,6,2,1,1,1,2,0,40
"94",12.1,5,4,6,6,1,1,1,1,2,1,90
"94",12.2,4,5,5,5,1,1,1,1,2,0,60
"94",12.3,5,6,3,6,1,1,1,1,1,1,40
"94",12.4,3,4,4,4,1,1,1,1,1,0,1
"94",12.5,4,3,4,5,3,1,1,1,2,0,20
"94",13.1,3,3.25,3.25,3.25,3.25,1,1,1,3,0,18
"94",13.2,2,2,2,2,4,1,1,1,4,0,1
"94",13.3,3,4,3,2,5,1,1,1,5,0,50
"94",13.4,3,4,3,3,3,1,1,1,5,0,60
"94",13.5,1,2,2,2,3,1,1,1,4,0,1
"94",14.1,2,1,2,2,4,1,1,1,5,0,60
"94",14.2,1,3,2,3,4,1,1,1,4,0,1
"94",14.3,2,3,3,2,3,1,1,1,5,0,40
"94",14.4,2,4,4,2,2,1,1,1,5,0,90
"94",14.5,2,3,2,5,1,1,1,1,1,0,30
