"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"40",1.1,5,2,6,4,1,1,1,1,2,1,30
"40",1.2,4,5,6,5,1,2,2,2,1,1,30
"40",1.3,5,5,5,7,1,1,1,1,3,0,35
"40",1.4,4,5,5,5,1,1,1,1,1,1,1
"40",1.5,6,6,5,4,1,1,1,1,1,0,60
"40",2.1,5,3,3,1,2,1,1,2,1,0,5
"40",2.2,5,4,6,5,1,1,1,1,1,1,30
"40",2.3,4,5,6,5,1,1,1,1,5,0,45
"40",2.4,6,4,6,5,1,1,1,1,1,0,30
"40",2.5,6,4,6,6,1,1,1,1,1,0,45
"40",3.1,5,6,5,5,1,1,3,1,3,0,60
"40",3.2,6,5,6,5,1,1,1,1,1,1,45
"40",3.3,5,5,4,5,1,1,1,1,1,0,50
"40",3.4,3,4,3,4,1,1,3,4,3,1,1
"40",3.5,5,1,4,4,1,1,1,1,1,0,30
"40",4.1,5,4,6,5,1,1,1,1,1,1,1
"40",4.2,4,4,5,5,1,1,1,1,1,0,1
"40",4.3,6,4,4,7,1,1,1,1,1,0,45
"40",4.4,5,5,5,5,1,1,1,1,1,1,30
"40",4.5,4,5,4,4,2,1,1,2,2,0,50
"40",5.1,3,2,4,6,1,1,3,2,1,0,5
"40",5.2,4,4,4,7,1,1,1,1,1,0,60
"40",5.3,3,5,4,5,1,1,1,1,1,0,60
"40",5.4,3,3,3,3,1,1,3,4,3,1,1
"40",5.5,4,2,2,3,1,1,4,1,4,0,1
"40",6.1,5,2,5,7,1,1,1,1,1,0,60
"40",6.2,1,4,3,2,1,1,3,4,3,1,30
"40",6.3,3,4,4,5,1,1,1,1,1,0,30
"40",6.4,5,4,5,7,1,1,1,1,1,0,30
"40",6.5,5,6,7,5,1,1,2,1,1,0,1
"40",7.1,3,2,2,3,1,1,2,2,3,0,45
"40",7.2,6,3,6,4,1,1,1,1,1,1,45
"40",7.3,4,1,5,7,1,1,1,1,1,0,45
"40",7.4,5,6,3,4,1,1,2,1,1,0,60
"40",7.5,5,3,5,7,1,1,1,1,1,0,45
"40",8.1,4,4,4,6,1,1,3,1,3,0,45
"40",8.2,4,2,3,6,1,1,1,1,1,0,30
"40",8.3,4,3,4,6,1,1,2,1,1,0,60
"40",8.4,6,4,4,6,1,1,1,1,1,0,60
"40",8.5,5,6,7,4,1,1,1,1,1,0,35
"40",9.1,7,6,7,6,1,1,1,1,1,0,45
"40",9.2,4,4,5,5,1,1,3,2,3,0,35
"40",9.3,1,3,4,2,2,1,1,1,1,0,30
"40",9.4,3.5,2.75,4,4.75,1.25,1,2,1.25,1.5,0.25,36.25
"40",9.5,4,1,3,5,1,1,3,1,1,1,35
"40",10.1,5,3,4,7,1,1,1,1,1,0,45
"40",10.2,4,4,4,4,1,1,1,1,1,0,35
"40",10.3,7,4,3,6,1,1,1,1,1,0,45
"40",10.4,5,4,4,5,1,1,4,1,1,0,45
"40",10.5,4,3,3,4,1,1,1,1,1,0,45
"40",11.1,4,3,1,4,1,1,1,1,1,0,30
"40",11.2,3,2,3,4,1,1,4,1,3,0,20
"40",11.3,3,1,4,4,1,1,1,1,1,0,20
"40",11.4,4,4,4,4,1,1,1,1,1,1,30
"40",11.5,3,1,3,3,1,1,2,3,4,0,1
"40",12.1,4,3,3,7,1,1,1,1,1,0,35
"40",12.2,5,4,4,5,1,1,3,1,1,0,35
"40",12.3,4,4,3,4,1,1,1,1,1,0,45
"40",12.4,6,4,6,5,1,1,1,1,1,0,55
"40",12.5,4,3,4,5,1,1,1,2,3,1,1
"40",13.1,3,2,3,7,1,1,1,1,1,0,35
"40",13.2,5,4,4,5,1,1,1,1,1,0,35
"40",13.3,7,3,4,4,1,1,1,1,1,0,45
"40",13.4,3,3,4,3,1,1,1,1,1,0,1
"40",13.5,3,2,4,3,1,1,1,1,1,0,20
"40",14.1,4,3,4,4,1,1,1,1,1,0,1
"40",14.2,5,3,5,6,1,1,1,1,1,0,35
"40",14.3,4,4,4,4,1,1,1,1,1,0,35
"40",14.4,3,4,4,4,1,1,1,1,1,0,35
"40",14.5,4,3,3,4,1,1,1,1,1,0,35
