"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"81",1.1,5,4,5,6,1,2,2,1,4,0,30
"81",1.2,5,5,6,2,1,2,5,1,3,1,5
"81",1.3,5,5,5,6,1,1,1,1,2,1,20
"81",1.4,5,6,6,5,1,2,2,1,2,0,90
"81",1.5,6,5,5,6,1,1,1,1,1,0,37
"81",2.1,3,3,2,3,1,2,6,5,5,1,20
"81",2.2,5,5,4,5,1,1,2,2,2,0,45
"81",2.3,6,6,6,6,1,1,2,1,2,0,1
"81",2.4,6,5,5,6,1,1,1,1,1,1,60
"81",2.5,5,5,5,6,1,2,2,1,1,0,60
"81",3.1,5,4,5,5,1,1,2,1,2,1,60
"81",3.2,5,4.5,4.5,5,1.5,1.5,2.75,1.75,2.75,0.5,42.75
"81",3.3,4,3,3,3,2,2,6,4,5,1,1
"81",3.4,6,6,5,6,2,1,1,1,3,0,50
"81",3.5,5,4,5,6,1,1,2,1,2,0,80
"81",4.1,4,3,4,4,1,2,5,2,5,0,7
"81",4.2,3,4,4,4,2,2,6,3,6,0,1
"81",4.3,5,4,4,6,1,1,3,1,2,1,30
"81",4.4,4,4,4,5,1,2,1,1,2,1,50
"81",4.5,4,4,3,4,1,1,3,1,2,1,20
"81",5.1,5,5,5,5,1,2,1,1,2,1,40
"81",5.2,3,2,1,1,4,6,7,6,7,0,1
"81",5.3,4.75,3.75,4.25,4.25,1.75,2.75,3,2.75,3.25,0.25,12.25
"81",5.4,6,4,6,6,1,1,1,1,2,0,1
"81",5.5,5,4,5,5,1,2,3,3,2,0,7
"81",6.1,5,4,5,5,1,1,2,1,2,0,65
"81",6.2,5,4,4,4,1,1,2,1,2,1,20
"81",6.3,6,4,5,6,1,1,2,1,2,0,7
"81",6.4,3,3,3,3,2,2,5,4,5,1,1
"81",6.5,3,4,3,4,2,2,6,6,5,1,1
"81",7.1,2,2,2,3,1,5,6,5,4,1,25
"81",7.2,5,6,5,4,1,2,5,2,3,0,1
"81",7.3,5,6,5,2,1,1,2,1,3,1,60
"81",7.4,6,5,5,6,1,1,1,1,2,1,40
"81",7.5,5,5,4,5,1,1,1,1,2,0,1
"81",8.1,3,4,3,4,1,4,2,1,5,1,1
"81",8.2,3,2,3,2,2,3,6,2,5,0,20
"81",8.3,3,2,3,5,2,6,3,5,4,0,50
"81",8.4,4,2,4,5,1,5,2,4,4,1,20
"81",8.5,5,4,4,6,1,3,2,2,2,0,20
"81",9.1,4.5,3.25,4,5.25,1,3,1.5,2,2.25,0.5,36.25
"81",9.2,4,3,4,5,1,2,1,1,1,1,60
"81",9.3,5,4,4,5,1,2,1,1,2,0,45
"81",9.4,4.25,4,4.25,4.25,1.5,1.75,2.25,1.25,2,0.5,53.75
"81",9.5,3,3,4,3,2,2,4,2,3,1,60
"81",10.1,5,6,5,4,2,1,3,1,2,0,50
"81",10.2,6,6,5,4,3,1,2,1,2,1,20
"81",10.3,3,2,2,4,1,2,4,2,2,0,20
"81",10.4,5,6,5,3,1,1,4,1,3,0,7
"81",10.5,4,5,4,3,1,2,5,2,3,0,60
"81",11.1,5,6,4,6,3,1,1,1,2,1,30
"81",11.2,3,4,1,2,1,3,6,6,6,1,1
"81",11.3,6,5,6,4,1,1,2,2,2,1,45
"81",11.4,5,5,5,6,1,1,1,1,1,1,45
"81",11.5,6,5,6,5,2,3,1,1,1,0,1
"81",12.1,4,5,4,3,1,1,1,1,3,0,30
"81",12.2,5,5,5,4,1,1,1,1,2,0,60
"81",12.3,4,3,3,3,2,5,6,6,6,1,5
"81",12.4,5,5,4,5,1,2,2,2,3,0,45
"81",12.5,5,4,4,6,1,1,2,1,2,1,30
"81",13.1,6,5,5,6,1,1,3,1,2,1,20
"81",13.2,3,3,2,2,1,2,6,1,4,1,60
"81",13.3,4.25,3.75,3.75,4,1.25,1.5,3.5,1,2.25,0.75,36.25
"81",13.4,3,3,3,4,1,2,3,1,2,1,5
"81",13.5,5,4,5,4,2,1,2,1,1,0,60
"81",14.1,2,2,2,4,1,6,1,4,4,1,45
"81",14.2,2,3,3,4,1,3,3,1,2,1,25
"81",14.3,2,2,1,3,3,7,2,3,3,1,1
"81",14.4,3,4,4,5,1,3,2,1,3,0,40
"81",14.5,1,1,1,2,1,7,2,6,5,0,60
