"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"9",1.1,4,6,4,1,2,1,6,5,5,0,1
"9",1.2,7,6,5,6,1,1,1,2,1,0,30
"9",1.3,5,6,6,5,1,2,2,1,3,1,5
"9",1.4,5,5,5,4,1,1,2,1,1,0,1
"9",1.5,5,5,5,7,1,1,1,1,1,1,1
"9",2.1,5,4,5,5,1,1,1,1,1,0,30
"9",2.2,2,2,7,3,1,1,6,4,1,0,40
"9",2.3,5,7,3,2,5,1,5,1,2,0,1
"9",2.4,3,5,2,1,7,1,7,3,6,0,80
"9",2.5,7,5,5,7,1,1,1,1,1,0,40
"9",3.1,5,6,4,4,1,1,1,1,3,0,60
"9",3.2,5.66666666666667,5.66666666666667,4.33333333333333,5.66666666666667,1,1,1,1,2.33333333333333,0.333333333333333,43.3333333333333
"9",3.3,5,6,4,6,1,1,1,1,3,1,30
"9",3.4,5,5.33333333333333,4.33333333333333,5.66666666666667,1,1.33333333333333,1.33333333333333,1,3.66666666666667,0.666666666666667,28.3333333333333
"9",3.5,4,4,3,4,1,2,2,1,5,1,20
"9",4.1,6,6,6,7,1,1,1,1,3,0,35
"9",4.2,6,6,5,5,1,1,1,1,1,1,20
"9",4.3,7,7,5,7,1,1,3,2,1,0,20
"9",4.4,5,5,5,3,1,1,1,1,1,1,60
"9",4.5,5,6,4,3,1,1,1,1,6,1,1
"9",5.1,5,7,5,6,1,1,1,1,2,1,40
"9",5.2,4,6,5,4,3,1,1,1,1,0,20
"9",5.3,4,4,4,3,1,1,2,1,3,0,45
"9",5.4,4.5,5.5,5.25,4.25,1.5,1,1.25,1,2.75,0,35
"9",5.5,6,6,7,4,1,1,1,1,2,0,30
"9",6.1,4,6,5,6,1,1,1,1,5,0,45
"9",6.2,5,7,7,5,1,1,1,1,3,1,20
"9",6.3,7,7,7,7,1,1,1,1,1,0,35
"9",6.4,5.75,6.25,6.5,5.25,1,1.25,2,1.25,2.75,0.5,35
"9",6.5,4,4,5,2,1,2,5,2,6,1,40
"9",7.1,7,7,7,7,1,1,1,1,1,0,45
"9",7.2,4,7,4,2,1,1,5,1,2,0,20
"9",7.3,5,5,6,1,1,1,1,1,1,1,30
"9",7.4,5,5,6,3,1,1,1,1,3,0,40
"9",7.5,7,5,6,7,1,1,1,1,1,0,30
"9",8.1,7,7,5,5,1,1,1,1,1,0,1
"9",8.2,4,1,4,1,1,1,6,2,5,0,60
"9",8.3,7,7,7,7,1,1,1,1,1,0,20
"9",8.4,6,5,6,5,3,1,3,1,4,0,1
"9",8.5,6,7,6,4,3,1,3,1,3,0,40
"9",9.1,7,5,7,7,1,1,1,1,1,0,35
"9",9.2,5,5,4,7,1,2,1,1,1,1,20
"9",9.3,7,7,7,5,1,1,1,1,1,0,40
"9",9.4,7,5,4,7,1,1,1,1,1,0,1
"9",9.5,6,5,7,7,1,1,3,1,3,0,1
"9",10.1,7,7,6,5,1,1,1,1,1,0,1
"9",10.2,6,7,7,5,1,1,2,1,3,0,45
"9",10.3,6,7,6,6,1,1,1,1,1,1,30
"9",10.4,6,6,6,5,1,1,2,1,3,0,25
"9",10.5,6,6,5,3,2,1,2,1,2,0,1
"9",11.1,6,7,5,4,1,1,1,1,2,0,25
"9",11.2,7,6,5,7,1,1,1,1,2,1,1
"9",11.3,4,4,4,2,1,1,2,1,3,0,1
"9",11.4,5,4,3,4,3,1,2,1,5,0,40
"9",11.5,5,4,6,6,1,1,3,1,2,0,1
"9",12.1,5,6,5,5,1,1,2,1,2,0,20
"9",12.2,7,6,6,6,1,1,1,1,1,1,20
"9",12.3,5,6,5,4,1,1,1,1,1,0,25
"9",12.4,5,7,5,5,1,1,1,1,1,0,40
"9",12.5,4,5,4,4,1,1,1,1,1,1,1
"9",13.1,5,4,4,6,1,1,1,1,3,0,30
"9",13.2,4.75,5,4.25,4.25,1,1,1.75,1,2,0.5,17.75
"9",13.3,5,6,4,3,1,1,4,1,2,0,20
"9",13.4,5,5,5,4,1,1,1,1,2,1,20
"9",13.5,3,3,3,1,1,1,5,1,5,0,20
"9",14.1,5,4.5,4.5,4.25,1,1,2.5,1,2.5,0.25,22.5
"9",14.2,7,5,5,6,1,1,3,1,1,0,20
"9",14.3,5,5,5,6,1,1,1,1,2,0,30
"9",14.4,5,5,4,4,1,1,3,1,2,0,40
"9",14.5,5,5,7,6,1,1,1,1,1,0,20
