"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"52",1.1,7,6,4,5,2,1,1,1,2,0,60
"52",1.2,6,6,6,5,1,1,1,1,3,1,20
"52",1.3,7,5,4,6,1,1,1,1,2,1,60
"52",1.4,7,5,5,6,1,1,1,1,2,0,30
"52",1.5,6,5,4,5,1,1,1,1,2,0,40
"52",2.1,4,5,4,4,1,1,3,1,3,0,40
"52",2.2,4,5,3,3,2,2,2,1,4,0,20
"52",2.3,6,5,5,4,2,1,1,1,3,1,1
"52",2.4,6,6,7,3,2,1,1,1,3,0,60
"52",2.5,5,5,3,3,1,1,2,1,3,0,40
"52",3.1,5,5,5,4,1,1,1,1,3,0,30
"52",3.2,6,6,6,5,1,1,1,1,2,1,1
"52",3.3,6,6,3,6,1,1,2,1,3,0,20
"52",3.4,7,7,7,7,1,1,1,1,1,0,30
"52",3.5,7,5,7,7,1,1,1,1,1,1,80
"52",4.1,7,7,6,5,1,1,1,1,1,0,60
"52",4.2,6,5,5,5,1,1,1,1,1,0,30
"52",4.3,7,4,4,6,1,1,1,1,1,0,50
"52",4.4,6,4,5,5,1,1,1,1,1,0,60
"52",4.5,7,4,6,7,1,1,1,1,1,0,30
"52",5.1,5,5,4,6,1,1,1,1,3,0,40
"52",5.2,5,3,3,5,1,2,1,1,1,1,60
"52",5.3,5,4,4,4,2,2,2,1,2,0,20
"52",5.4,6,5,4,5,1,2,1,1,2,1,20
"52",5.5,5,5,5,6,1,2,2,1,1,1,20
"52",6.1,4,4,4,6,1,2,1,1,4,1,1
"52",6.2,5,3,5,6,1,1,1,1,1,1,30
"52",6.3,5,4,5,6,1,2,2,1,2,0,30
"52",6.4,5,4,5,6,1,2,1,1,1,0,60
"52",6.5,6,4,5,6,1,1,1,1,1,1,60
"52",7.1,6,6,6,6,3,1,1,1,1,0,40
"52",7.2,6,6,6,6,3,1,1,1,1,0,80
"52",7.3,6,6,6,6,1,2,1,1,1,0,1
"52",7.4,6,5,6,6,1,1,1,1,1,0,30
"52",7.5,5,4,4,5,1,2,2,1,1,1,30
"52",8.1,7,6,6,6,1,2,1,1,1,1,50
"52",8.2,6,6,5,6,1,2,1,1,1,1,1
"52",8.3,6,4,5,6,1,2,1,1,1,0,20
"52",8.4,6,6,5,6,1,1,1,1,1,0,30
"52",8.5,6,5,4,6,1,2,2,1,1,0,60
"52",9.1,6,6,6,6,1,1,1,1,1,0,1
"52",9.2,6,6,5,7,1,1,1,1,1,1,30
"52",9.3,6,6,5,6,1,1,1,1,1,0,20
"52",9.4,6,4,4,6,1,1,3,1,1,1,1
"52",9.5,5,4,4,5,1,2,2,1,1,1,1
"52",10.1,4,4,4,4,1,2,2,1,2,0,1
"52",10.2,4,5,4,5,1,2,2,1,2,0,5
"52",10.3,5,4,4,5,1,2,1,1,1,0,20
"52",10.4,4,3,3,5,1,3,1,1,2,0,30
"52",10.5,6,4,5,6,1,1,1,1,1,0,20
"52",11.1,3,3,2,5,1,3,3,1,2,1,20
"52",11.2,2,3,2,4,1,4,2,1,3,0,20
"52",11.3,5,4,4,5,1,3,2,1,2,0,1
"52",11.4,5,4,5,5,1,2,1,1,2,0,60
"52",11.5,3,2,2,4,1,4,5,2,3,1,5
"52",12.1,6,5,5,6,1,2,1,1,1,0,20
"52",12.2,5,4,4,5,1,2,1,1,1,0,20
"52",12.3,5,4,3,3,1,2,1,1,1,0,1
"52",12.4,6,5,4,5,1,2,1,1,1,0,30
"52",12.5,4,4,4,5,1,2,2,1,1,1,1
"52",13.1,5,5,5,6,1,2,1,1,1,0,1
"52",13.2,6,5,5,6,1,1,1,1,1,0,30
"52",13.3,6,5,5,6,1,2,1,1,1,1,1
"52",13.4,5,4,4,6,1,1,1,1,1,0,30
"52",13.5,6,5,5,5,1,1,1,1,1,0,1
"52",14.1,5,4,3,5,1,2,2,1,2,0,1
"52",14.2,3,3,3,3,1,2,5,4,2,0,1
"52",14.3,4,4,4,6,1,3,2,1,2,1,20
"52",14.4,4,4,4,6,1,2,2,1,1,0,1
"52",14.5,4,3,3,4,1,3,4,1,2,1,30
