"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"32",1.1,5,2,6,5,2,2,2,1,1,0,1
"32",1.2,4,2,5,3,1,1,4,3,5,0,30
"32",1.3,3,3,4,4,1,3,1,1,1,0,30
"32",1.4,6,7,6,5,1,1,1,1,1,0,30
"32",1.5,5,6,6,7,1,2,1,1,1,0,1
"32",2.1,5,5,4,5,1,1,1,1,1,0,35
"32",2.2,5,5,5,4,1,1,1,1,1,0,40
"32",2.3,5,4,4,4,1,1,1,1,1,0,45
"32",2.4,3,1,2,4,3,1,5,5,3,0,1
"32",2.5,4,3,4,4,1,1,5,1,3,0,1
"32",3.1,4,4,3,6,1,5,1,1,1,0,60
"32",3.2,4,3,3,3,1,1,1,1,4,0,5
"32",3.3,4,3.5,3.5,4.5,1,2.75,1,1,2,0,27.75
"32",3.4,4,3,4,5,1,4,1,1,2,0,45
"32",3.5,4,4,4,4,1,1,1,1,1,0,1
"32",4.1,2,2,4,3,1,6,1,1,1,0,90
"32",4.2,3,1,3,3,1,4,1,1,2,0,90
"32",4.3,6,6,5,5,1,3,1,1,2,1,25
"32",4.4,2,1,2,1,5,4,7,6,7,0,30
"32",4.5,5,5,4,5,1,1,1,1,1,0,45
"32",5.1,5,5,5,6,1,1,1,1,1,0,45
"32",5.2,5,5,5,5,1,1,1,1,1,0,25
"32",5.3,5,4,1,5,1,1,1,1,1,0,35
"32",5.4,5,4,4,5,1,1,1,1,1,0,30
"32",5.5,3,1,3,3,1,5,1,1,3,0,7
"32",6.1,4,2,3,4,1,1,1,1,1,0,45
"32",6.2,4,4,4,2,5,1,2,1,3,0,60
"32",6.3,5,3,4,4,1,1,1,1,1,0,60
"32",6.4,4,3,4,1,1,1,2,1,3,0,35
"32",6.5,4,3,4,4,1,1,3,1,1,0,1
"32",7.1,3,3,3,4,1,1,1,1,1,0,30
"32",7.2,4,3,4,4,1,1,1,1,1,0,20
"32",7.3,4,4,4,3,1,1,1,1,4,0,30
"32",7.4,4,4,4,3,1,1,1,1,1,0,60
"32",7.5,2,2,4,4,1,2,1,1,1,0,1
"32",8.1,2,3,4,3,3,1,1,1,3,0,25
"32",8.2,4,3,4,4,1,1,1,1,1,0,30
"32",8.3,4,3,4,3,4,1,1,1,1,0,25
"32",8.4,4,4,3,4,1,1,1,1,1,0,30
"32",8.5,4,3,4,3,2,1,1,1,1,0,25
"32",9.1,4,3,4,2,1,5,6,1,6,0,50
"32",9.2,6,6,5,5,1,2,1,1,1,0,45
"32",9.3,3,3,3,2,4,1,1,1,4,0,1
"32",9.4,3,1,3,3,1,4,2,1,2,1,25
"32",9.5,4,4,4,4,1,1,1,1,1,0,20
"32",10.1,5,4,4,4,1,1,1,1,1,0,30
"32",10.2,3,1,4,2,4,1,2,1,2,1,1
"32",10.3,4,3,2,3,1,1,2,2,4,0,30
"32",10.4,3.66666666666667,2.33333333333333,2.66666666666667,2.66666666666667,2,1,2.66666666666667,1.33333333333333,2.33333333333333,0.333333333333333,17
"32",10.5,4,3,2,3,1,1,4,1,1,0,20
"32",11.1,4,3,2,3,1,1,3,1.5,2.5,0,25
"32",11.2,4.33333333333333,3.66666666666667,3,3.66666666666667,1,1,2.33333333333333,1.33333333333333,2,0,36.6666666666667
"32",11.3,4.5,4,3.5,4,1,1,2.5,1,1,0,40
"32",11.4,4.5,4,3.5,4,1,1,2.5,1,1,0,40
"32",11.5,4.5,4.5,4.5,5.5,1,1,1,1,1,0,42.5
"32",12.1,5,5,5,5,1,1,1,1,1,0,60
"32",12.2,4.5,4.5,4.5,5.5,1,1,1,1,1,0,42.5
"32",12.3,4.66666666666667,4.66666666666667,4.66666666666667,5,1,1,1,1,1,0,38.3333333333333
"32",12.4,4,4,4,6,1,1,1,1,1,0,25
"32",12.5,5,5,5,4,1,1,1,1,1,0,30
"32",13.1,4.75,4.5,4.75,4.5,1,1,1,1,1,0,38.75
"32",13.2,5,4,5,4,1,1,1,1,1,0,40
"32",13.3,5,5,5,4,1,1,1,1,1,0,60
"32",13.4,5,5,4,3,1,1,2,1,1,0,45
"32",13.5,5,4,4,5,1,1,1,1,1,0,35
"32",14.1,4,1,3,3,4,1,1,1,3,0,30
"32",14.2,3,3,3,2,5,1,3,1,4,0,60
"32",14.3,2,2,2,1,4,1,5,4,6,0,45
"32",14.4,4,3,4,3,4,1,1,1,3,0,45
"32",14.5,4,4,3,5,1,1,1,1,1,0,30
