"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"88",1.1,1,2,3,3,2,3,1,1,2,0,1
"88",1.2,3,5,6,5,1,1,1,1,1,0,30
"88",1.3,4,4,4,4,1,1,1,1,1,1,90
"88",1.4,3,4,4,4,1,1,1,1,1,0,90
"88",1.5,4,5,5,5,1,1,1,1,1,0,90
"88",2.1,3,5,5,5,1,1,1,1,1,1,60
"88",2.2,4,4,6,5,1,1,1,1,1,0,60
"88",2.3,4,4,5,5,1,1,1,1,1,0,80
"88",2.4,5,6,7,6,1,1,1,1,1,0,45
"88",2.5,5,5,6,5,1,1,1,1,1,1,20
"88",3.1,3,3,3,5,1,1,1,1,1,0,1
"88",3.2,3,3,4,4,1,1,5,3,1,0,30
"88",3.3,3,3,3,5,1,1,2,1,1,0,45
"88",3.4,2,2,2,4,1,1,3,1,1,0,40
"88",3.5,3,2,2,5,2,1,1,1,3,1,30
"88",4.1,3,1,2,4,1,1,1,2,1,0,1
"88",4.2,3,5,4,4,1,1,1,1,1,1,30
"88",4.3,4,3,5,3,1,1,1,1,1,1,60
"88",4.4,2,3,4,4,3,1,4,1,2,1,45
"88",4.5,2,2,2,3,4,1,1,1,1,0,65
"88",5.1,2,3,3,3,2,1,1,1,1,1,90
"88",5.2,3,3,5,4,1,1,1,1,1,0,45
"88",5.3,2,2,2,3,2,1,1,1,3,0,60
"88",5.4,3,4,4,4,1,1,1,1,1,1,90
"88",5.5,3,3,3,4,3,3,5,3,1,0,1
"88",6.1,1,2,1,2,1,1,3,1,1,0,1
"88",6.2,2,3,4,5,1,1,2,1,1,1,60
"88",6.3,3,4,4,4,1,1,3,1,2,1,25
"88",6.4,3,3,3,6,1,1,2,1,1,0,30
"88",6.5,3,4,4,3,2,1,1,1,1,1,85
"88",7.1,2,4,4,4,1,1,1,1,1,0,60
"88",7.2,2,4,4,5,1,1,1,1,1,0,45
"88",7.3,3,3,4,4,1,1,3,1,1,1,25
"88",7.4,3,3,4,4,1,1,3,1,2,0,1
"88",7.5,3,5,4,5,1,1,1,1,1,1,60
"88",8.1,2.25,3.5,3.5,3.75,1.25,1,2.25,1,2,0.5,27
"88",8.2,2,4,3,3,1,1,1,1,3,1,7
"88",8.3,1,2,3,3,2,1,4,1,2,0,40
"88",8.4,2,4,4,3,2,1,2,1,2,1,65
"88",8.5,3,2,4,3,1,1,1,1,1,0,1
"88",9.1,3,5,4,4,1,1,2,1,2,1,45
"88",9.2,3,4,4,4,1,1,1,1,1,0,90
"88",9.3,3,3,4,5,1,1,1,1,1,1,30
"88",9.4,4,5,5,5,1,1,1,1,1,0,20
"88",9.5,3,3,4,5,1,1,1,1,1,0,60
"88",10.1,3,4,4,5,1,1,1,1,1,0,1
"88",10.2,3,4,4,4,1,1,1,1,1,1,35
"88",10.3,2,4,4,5,1,1,1,1,1,0,45
"88",10.4,3,4,5,5,2,1,1,1,2,0,45
"88",10.5,3,3,4,5,2,1,3,1,1,1,60
"88",11.1,3,3,4,3,1,1,1,1,2,0,45
"88",11.2,3,4,4,5,1,1,1,1,1,0,90
"88",11.3,3,4,5,4,1,1,2,1,1,1,60
"88",11.4,4,4,5,7,1,1,1,1,1,1,40
"88",11.5,3,3,5,5,1,1,2,1,1,1,45
"88",12.1,3,3,4,4,2,1,1,1,1,0,50
"88",12.2,3,4,3,4,1,1,2,1,2,1,60
"88",12.3,4,3,3,4,1,1,1,1,2,1,90
"88",12.4,1,3,2,3,3,1,5,2,5,1,1
"88",12.5,1,3,3,2,3,1,4,1,2,1,40
"88",13.1,3,2,3,4,1,1,3,1,1,1,90
"88",13.2,3,3,3,4,2,1,3,1,1,1,50
"88",13.3,2,3,3,4,1,1,3,1,2,1,30
"88",13.4,3,4,4,5,2,1,1,1,1,0,60
"88",13.5,4,3,6,6,1,1,1,1,1,0,1
"88",14.1,3,3,1,5,2,1,1,1,1,1,60
"88",14.2,3,4,4,3,1,1,3,1,2,1,30
"88",14.3,3,3,4,5,2,1,1,1,2,0,20
"88",14.4,2,3,2,4,1,1,3,1,1,1,30
"88",14.5,4,3,3,4,1,1,2,1,1,1,45
