"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"77",1.1,2,2,7,1,1,1,3,3,4,1,1
"77",1.2,5,5,5,4,1,1,1,1,2,0,30
"77",1.3,5,4,5,5,1,1,1,1,2,0,1
"77",1.4,5,5,6,6,1,1,1,1,1,1,240
"77",1.5,4,5,4,5,1,1,1,1,1,0,7
"77",2.1,6,7,7,7,1,1,1,1,1,1,1
"77",2.2,6,4,6,7,1,1,1,1,1,0,30
"77",2.3,1,1,1,2,1,1,1,1,4,0,45
"77",2.4,1,1,1,1,1,1,1,1,1,0,60
"77",2.5,4,1,3,3,1,1,1,1,1,0,1
"77",3.1,5,3,3,7,1,1,1,1,1,1,20
"77",3.2,6,5,6,6,1,2,1,1,2,0,5
"77",3.3,7,4,7,7,1,1,1,1,1,0,1
"77",3.4,7,6,7,7,1,1,1,1,1,0,1
"77",3.5,1,3,3,5,1,3,1,1,2,0,5
"77",4.1,5,2,4,4,1,1,1,1,1,1,5
"77",4.2,2,3,3,2,1,1,1,1,1,0,1
"77",4.3,4,4,4,7,1,1,1,1,1,0,20
"77",4.4,3,1,1,1,1,2,1,2,2,1,2
"77",4.5,5,2,2,4,1,1,1,1,1,1,1
"77",5.1,2,2,1,3,1,4,1,2,6,0,7
"77",5.2,1,4,2,1,1,2,1,1,2,0,20
"77",5.3,2,1,1,2,1,3,1,1,1,1,60
"77",5.4,1,1,1,1,1,5,2,1,4,1,30
"77",5.5,2,1,1,4,1,3,2,1,3,1,45
"77",6.1,4,1,1,3,1,2,1,1,2,0,2
"77",6.2,5,3,5,6,1,1,1,1,1,0,1
"77",6.3,7,5,6,7,1,1,1,1,1,0,30
"77",6.4,5,4,4,5,1,1,1,1,1,0,1
"77",6.5,2,1,1,1,1,2,1,1,1,1,20
"77",7.1,1,1,1,4,1,2,1,1,2,1,1
"77",7.2,3,1,3,3,1,1,1,1,2,1,1
"77",7.3,6,5,6,7,1,1,1,1,1,0,1
"77",7.4,4,5,5,5,2,1,1,1,1,0,25
"77",7.5,6,6,6,6,1,1,1,1,1,0,2
"77",8.1,4,1,1,1,1,2,3,1,3,0,5
"77",8.2,1,3,1,2,1,1,1,1,1,0,5
"77",8.3,5,1,1,3,1,1,1,1,1,0,60
"77",8.4,5,3,5,3,1,1,1,1,1,0,20
"77",8.5,1,3,1,1,1,2,2,2,3,0,20
"77",9.1,7,6,7,7,1,1,1,1,1,0,5
"77",9.2,7,7,7,7,1,1,1,1,1,1,30
"77",9.3,7,7,7,7,1,1,1,1,1,0,1
"77",9.4,5,5,7,6,1,1,1,1,1,0,20
"77",9.5,5,6,5,5,1,2,1,1,1,0,5
"77",10.1,5,5,5,5,1,1,1,1,1,0,2
"77",10.2,7,5,5,7,1,1,1,1,1,1,1
"77",10.3,5,5,7,5,1,1,1,1,1,0,1
"77",10.4,5,5,5,5,1,1,1,1,1,1,1
"77",10.5,6,4,6,7,1,1,1,1,1,0,1
"77",11.1,7,6,7,7,1,1,1,1,1,0,1
"77",11.2,5,6,5,3,2,1,1,1,2,1,25
"77",11.3,7,6,7,7,1,1,1,1,1,0,30
"77",11.4,7,1,7,7,1,1,1,1,1,0,60
"77",11.5,7,4,7,7,1,1,1,1,1,1,20
"77",12.1,5,5,5,5,1,1,1,1,1,0,1
"77",12.2,4,5,1,1,3,1,2,1,4,0,5
"77",12.3,6,5,5,6,1,1,1,1,1,1,5
"77",12.4,6,5,7,6,1,1,1,1,1,0,30
"77",12.5,6,3,6,7,1,1,1,1,1,1,5
"77",13.1,2,5,3,2,5,1,1,1,6,0,1
"77",13.2,4,5,2,1,3,1,2,1,5,0,1
"77",13.3,7,5,5,7,1,1,1,1,1,0,1
"77",13.4,7,7,7,7,1,1,1,1,1,0,1
"77",13.5,7,7,7,7,1,1,1,1,1,1,60
"77",14.1,6,5,5,5,1,1,1,1,1,1,1
"77",14.2,7,7,7,7,1,1,1,1,1,0,5
"77",14.3,5,5,5,5,1,1,1,1,1,0,1
"77",14.4,5,4,5,4,1,1,3,1,1,0,5
"77",14.5,5,6,5,6,1,1,1,1,1,0,20
