"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"22",1.1,6,7,5,7,3,2,1,1,2,1,90
"22",1.2,6.66666666666667,7,6.33333333333333,6.66666666666667,2,1.33333333333333,1,1.33333333333333,2,0.666666666666667,50.3333333333333
"22",1.3,7,7,7,7,1,1,1,1,1,0,1
"22",1.4,7,7,7,6,2,1,1,2,3,1,60
"22",1.5,5,5,4,5,1,1,2,2,1,0,50
"22",2.1,7,3,6,7,1,2,1,1,1,0,45
"22",2.2,6,4,4.25,5,1.25,1.75,1.5,2.75,1.25,0.25,31.25
"22",2.3,5,4,1,2,1,3,1,7,2,0,7
"22",2.4,7,4,6,6,2,1,2,1,1,1,23
"22",2.5,4,4,1,2,1,1,6,4,5,1,1
"22",3.1,3,4,6,1,2,1,4,2,6,1,1
"22",3.2,5,7,6,5,3,1,2,1,3,0,60
"22",3.3,3,4,2,4,2,5,6,3,7,0,30
"22",3.4,7,5,6,7,2,2,5,1,2,0,45
"22",3.5,6,4,5,2,1,1,2,3,5,0,60
"22",4.1,5,6,5,2,1,4,2,2,5,0,1
"22",4.2,4,6,6,1,1,1,4,1,4,0,240
"22",4.3,7,6,7,4,1,1,1,1,5,1,45
"22",4.4,6,5,5,6,3,2,1,1,2,0,1
"22",4.5,2,3,4,3,2,2,5,1,7,0,60
"22",5.1,6,4,3,5,2,7,1,1,1,1,45
"22",5.2,6,6,5,5,1,1,2,1,3,0,56
"22",5.3,7,5,4,6,1,2,4,1,1,0,45
"22",5.4,4,7,2,1,1,1,5,6,1,0,90
"22",5.5,1,4,1,1,4,4,6,5,7,0,35
"22",6.1,7,6,5,6,3,1,2,1,2,0,1
"22",6.2,5,6,1,5,1,5,2,7,2,0,90
"22",6.3,5,3,4,5,2,3,2,2,5,1,35
"22",6.4,4.25,4,1.75,3.5,2.75,4,4,5.75,3.75,0.75,44.25
"22",6.5,1,1,1,1,7,7,7,7,7,1,45
"22",7.1,6,6,1,3,1,1,5,7,1,1,7
"22",7.2,5,7,6,4,1,1,1,1,3,0,45
"22",7.3,7,5,6,7,1,1,1,1,1,0,67
"22",7.4,4,2,1,3,4,3,6,1,7,0,1
"22",7.5,7,4,6,6,2,2,2,2,3,0,30
"22",8.1,1,5,4,1,2,1,4,1,7,0,60
"22",8.2,1,1,3,2,7,1,4,2,6,0,90
"22",8.3,5,5,6,6,3,1,1,1,3,0,90
"22",8.4,1,1,1,6,2,1,1,4,4,0,45
"22",8.5,6,6,5,5,3,1,1,2,1,0,30
"22",9.1,4.25,4.25,4.5,5.75,1.75,1,1.25,2.5,2,0,52.5
"22",9.2,5,6,5,6,1,1,1,3,1,0,45
"22",9.3,5,4,7,6,1,1,2,1,2,0,90
"22",9.4,5,4,6,6,1,1,1,1,3,1,1
"22",9.5,6,6,5,5,2,3,1,1,2,0,60
"22",10.1,4.33333333333333,4.33333333333333,4,4.66666666666667,1.33333333333333,1.66666666666667,2.66666666666667,3,3.33333333333333,0.333333333333333,20.6666666666667
"22",10.2,4,4.5,3,4,1.5,2,3.5,4,3.5,0,30.5
"22",10.3,2,3,1,3,1,1,6,7,5,0,1
"22",10.4,4,3,3,2.5,1,1,3.5,6,3,0,4
"22",10.5,4,3.33333333333333,3.66666666666667,3.66666666666667,1,1,3,5,2.33333333333333,0,25.3333333333333
"22",11.1,6,3,5,2,1,1,1,5,1,0,7
"22",11.2,4,4,5,6,1,1,2,3,1,0,68
"22",11.3,1,6,1,1,1,1,6,5,3,0,1
"22",11.4,1,4,1,1,3,1,1,5,7,0,60
"22",11.5,2,5,1,5,2,2,4,1,1,1,45
"22",12.1,1,1,1,1,3,7,3,1,2,0,1
"22",12.2,1,3,7,1,2,7,4,4,3,0,60
"22",12.3,6,4,7,1,2,1,1,1,3,0,45
"22",12.4,2.66666666666667,4,5.33333333333333,1.33333333333333,1.66666666666667,3,3.66666666666667,3.33333333333333,4,0,37.3333333333333
"22",12.5,1,5,2,2,1,1,6,5,6,0,7
"22",13.1,1,3,1.33333333333333,1.33333333333333,1.33333333333333,3.33333333333333,4.33333333333333,2.66666666666667,5,0.333333333333333,97.3333333333333
"22",13.2,1,1,1,1,2,6,4,2,4,1,240
"22",13.3,1,3,1,1,1,3,3,1,5,0,45
"22",13.4,2,2.66666666666667,2,1,2,3.33333333333333,2.66666666666667,1.33333333333333,5,0.333333333333333,104
"22",13.5,3,2.66666666666667,2.33333333333333,1.33333333333333,2.33333333333333,1.66666666666667,1.66666666666667,1,5,0,24.3333333333333
"22",14.1,4,4,4,1,3,1,1,1,6,0,27
"22",14.2,4,1,2,2,3,1,1,1,4,0,1
"22",14.3,1,4,1,1,3,1,6,6,1,0,360
"22",14.4,3,1,1,2,1,2,4,5,6,0,90
"22",14.5,2,2.5,1,1.5,2,1.5,5,5.5,3.5,0,225
