"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"108",1.1,4,5,4,3,1,2,4,3,6,1,1
"108",1.2,4,4,3,3,1,1,3,2,5,1,1
"108",1.3,4,5,3,4,2,3,2,1,4,1,60
"108",1.4,5,3,3,3,3,1,1,1,2,0,30
"108",1.5,4,4,6,3,1,1,1,1,1,0,1
"108",2.1,4,2,3,3,1,3,1,1,3,1,60
"108",2.2,2,1,2,2,1,2,1,1,2,0,90
"108",2.3,2,2,3,3,1,7,2,1,4,1,30
"108",2.4,3,1,1,3,1,2,1,1,3,0,60
"108",2.5,3.25,2.5,2.25,3.5,2.5,3.25,1.75,1,4.25,0.5,52.5
"108",3.1,4,4,2,2,3,3,1,1,4,1,60
"108",3.2,4,3,3,6,5,1,3,1,6,0,60
"108",3.3,3,3,1,1,3,1,3,1,5,0,60
"108",3.4,3,3,2,4,2,3,1,1,3,1,30
"108",3.5,3,3,2,3,1,1,1,1,3,1,30
"108",4.1,2,3,1,3,4,1,1,1,5,1,60
"108",4.2,2,5,3,2,6,1,2,1,5,0,1
"108",4.3,3,3,3,3,6,1,1,1,4,1,60
"108",4.4,3.75,3.75,3.25,3.5,4.5,1,1.5,1,3.75,0.25,60.25
"108",4.5,4,4,2,3,5,1,2,1,5,0,90
"108",5.1,6,3,5,6,1,1,1,1,1,0,90
"108",5.2,2,2,2,3,3,7,2,3,3,0,60
"108",5.3,2,2,2,2,1,7,1,2,2,1,1
"108",5.4,2,2,3,3,1,7,1,1,1,0,300
"108",5.5,3,1,2,4,1,6,1,1,3,1,60
"108",6.1,5,2,5,4,1,3,2,1,4,0,90
"108",6.2,3,2,2,3,1,4,1,1,1,0,30
"108",6.3,3,2,2,2,1,5,1,1,3,0,30
"108",6.4,3,3,2,2,5,4,3,1,6,0,60
"108",6.5,1,1,1,1,7,5,4,1,7,1,1
"108",7.1,3,1,3,2,7,7,1,1,7,1,1
"108",7.2,2,1,3,3,6,7,1,1,6,1,1
"108",7.3,2,2,2,2,4,7,1,1,4,0,1
"108",7.4,2.75,2.75,3,2.5,4.5,5.75,1,1,4.5,0.75,1
"108",7.5,3,3,3,2,5,6,1,1,6,1,1
"108",8.1,4,5,4,3,3,3,1,1,2,1,1
"108",8.2,5,4,3,4,2,3,1,1,4,1,60
"108",8.3,6,4,5,4,4,4,1,1,3,1,1
"108",8.4,5,4,5,4,5,4,1,1,3,1,60
"108",8.5,4,4,4,3,4,4,1,1,3,1,1
"108",9.1,4,5,5,5,3,3,1,1,2,1,1
"108",9.2,4,4,4,3,5,5,1,1,4,1,30
"108",9.3,4,6,4,4,5,5,1,1,4,1,30
"108",9.4,3.75,4.5,4,3.5,4,4.5,1.5,1,3.75,0.75,52.5
"108",9.5,3,4,4,2,2,4,1,1,3,0,60
"108",10.1,4,4,4,5,4,4,3,1,4,1,90
"108",10.2,5,4,4,4,5,4,1,1,5,1,1
"108",10.3,3,2,2,3,3,3,3,1,4,1,30
"108",10.4,4,2,3,4,3,5,1,1,5,1,60
"108",10.5,4,2,3,4,2,3,1,1,3,0,60
"108",11.1,3,4,3,3,3,4,1,1,4,1,30
"108",11.2,2,2,2,2,5,7,1,1,5,1,30
"108",11.3,2,2,2,2,4,5,3,1,5,1,60
"108",11.4,3,2.5,2.75,2.75,4.25,4.75,2,1.5,4.75,1,37.5
"108",11.5,4,3,4,4,4,3,1,1,4,1,30
"108",12.1,4,3,3,3,4,4,3,3,5,1,30
"108",12.2,4,4,3,3,6,4,1,1,7,1,1
"108",12.3,3,3,3,2,5,6,5,1,7,0,60
"108",12.4,4,3,3,2,4,4,3,2,7,1,1
"108",12.5,2,2,2,1,5,7,3,3,7,1,7
"108",13.1,2,2,2,1,4,3,5,5,7,1,20
"108",13.2,2.5,2,2.75,1.25,5,5,3.25,2.5,6.5,0.5,22
"108",13.3,2,1,3,1,6,4,3,1,7,0,60
"108",13.4,4,3,4,2,5,6,2,1,5,0,1
"108",13.5,3,2,3,1,5,7,3,1,7,1,30
"108",14.1,3.75,2.75,3.25,2.75,4.5,5,2.25,1.5,5.25,0.5,13
"108",14.2,4,3,2,4,5,4,3,2,5,0,20
"108",14.3,4,3,4,4,3,3,1,2,4,1,1
"108",14.4,4,3,5,5,2,4,2,1,3,0,1
"108",14.5,3,3,2,2,4,5,5,5,6,1,1
