"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"112",1.1,3,4,3,3,2,2.5,1,1,2.5,0.5,45
"112",1.2,4,5,5,3,2,1,1,1,2,0,60
"112",1.3,2,3,1,3,2,4,1,1,3,1,30
"112",1.4,3,3,3,2,3,2,3,3,2,1,30
"112",1.5,3,3,5,3,2,2,2,1,2,0,1
"112",2.1,2.5,2.5,3.25,2.25,2.75,2.25,2.25,2,2.25,0.5,22.75
"112",2.2,2,2,2,1,4,3,2,2,2,1,30
"112",2.3,2,2,3,3,2,2,2,2,3,0,30
"112",2.4,2,3,3,6,2,2,2,1,2,0,60
"112",2.5,1,2,1,1,2,5,6,4,4,1,30
"112",3.1,2,2.33333333333333,2,3.66666666666667,2,3,3,2,2.66666666666667,0.666666666666667,50
"112",3.2,3,2,2,4,2,2,1,1,2,1,60
"112",3.3,2.66666666666667,2.66666666666667,2.33333333333333,3,1.66666666666667,3,2.66666666666667,2,2.66666666666667,0.666666666666667,50
"112",3.4,3.5,3,3,4,1.5,2,1,1,2,0.5,60
"112",3.5,3.5,3.5,3.5,4.5,1.5,2,1,1,2,0,60
"112",4.1,4,4,4,4,1,2,1,1,2,0,60
"112",4.2,3,3,3,5,2,2,1,1,2,0,60
"112",4.3,4,5,5,4,2,2,1,1,2,0,60
"112",4.4,3,4,4,3,2,2,1,1,2,1,60
"112",4.5,3,3,3,3,1,2,3,2,3,0,1
"112",5.1,3,3.5,3.5,3,1.5,2,2,1.5,2.5,0.5,30.5
"112",5.2,3,3.5,3.5,3,1.5,2,2,1.5,2.5,0.5,30.5
"112",5.3,3,3.5,3.5,3,1.5,2,2,1.5,2.5,0.5,30.5
"112",5.4,3,3.5,3.5,3,1.5,2,2,1.5,2.5,0.5,30.5
"112",5.5,3,3,3.5,3,1,2,2,1.5,2.5,0,15.5
"112",6.1,2.5,3,3,2,2.5,2.5,2,3,2,0.5,15.5
"112",6.2,2.5,3,3,2,2.5,2.5,2,3,2,0.5,15.5
"112",6.3,2.5,3,3,2,2.5,2.5,2,3,2,0.5,15.5
"112",6.4,2.5,3,3,2,2.5,2.5,2,3,2,0.5,15.5
"112",6.5,3,3,4,3,1,2,1,1,2,0,30
"112",7.1,2,3,2,1,4,3,3,5,2,1,1
"112",7.2,3,3,3,4,2,2,1,1,2,0,30
"112",7.3,4,4,4,4,2,2,1,1,2,0,60
"112",7.4,3,3,3,4,2,2,1,1,2,0,30
"112",7.5,3,3,4,3,1,2,2,1,2,0,30
"112",8.1,3,2,3,3,1,2,4,4,2,0,30
"112",8.2,4,4,4,4,3,2,1,1,2,0,45
"112",8.3,3,2,3,4,1,2,1,1,2,0,30
"112",8.4,4,3,4,4,2,2,1,1,2,0,60
"112",8.5,4,3,4,4,2,2,2,2,1,1,30
"112",9.1,2,1,1,2,2,4,3,4,3,1,30
"112",9.2,6,4,4,6,1,2,1,1,1,0,30
"112",9.3,4,3,4,4,1,2,1,1,1,0,60
"112",9.4,4,3,4,4,1,2,1,1,2,0,60
"112",9.5,3,2,3,4,2,2,1,1,2,0,30
"112",10.1,2.75,2.25,2.75,3.25,2.75,3.25,2.5,2.25,2,0,45
"112",10.2,3,3,3,4,2,2,2,1,1,0,60
"112",10.3,1,1,1,1,6,7,6,6,3,0,30
"112",10.4,2,2,3,3,4,4,4,3,4,1,60
"112",10.5,1,1,1,1,6,6,6,6,6,0,30
"112",11.1,1.33333333333333,1.66666666666667,2,2,4.33333333333333,4.66666666666667,4.33333333333333,4,4.66666666666667,0.333333333333333,50
"112",11.2,1,2,2,2,3,4,3,3,4,0,60
"112",11.3,1.66666666666667,2,3.33333333333333,3,2.33333333333333,2.66666666666667,2,2.33333333333333,2.66666666666667,0.333333333333333,40
"112",11.4,2,2,4,4,2,2,2,2,2,1,30
"112",11.5,2,2,4,3,2,2,1,2,2,0,30
"112",12.1,2.75,2.75,4,3.75,1.5,2,1.25,1.5,2,0.25,45
"112",12.2,3,4,4,5,1,2,1,1,2,0,60
"112",12.3,4,3,4,3,1,2,1,1,2,0,60
"112",12.4,3.66666666666667,3.33333333333333,3.66666666666667,4,1.33333333333333,2,1,1,2,0,60
"112",12.5,4,3,3,4,2,2,1,1,2,0,60
"112",13.1,2.5,2,2,2.5,4,3.5,3,3.5,3.5,0.5,60
"112",13.2,1,1,1,1,6,5,5,6,5,1,60
"112",13.3,2.5,2,2,2.5,4,3.5,3,3.5,3.5,0.5,60
"112",13.4,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,3.66666666666667,4,3,3.33333333333333,4,0.666666666666667,50
"112",13.5,1.5,2,2,1.5,4.5,5,4,4.5,5,1,45
"112",14.1,2,2.66666666666667,2.33333333333333,2.33333333333333,3.66666666666667,4,3,3.33333333333333,4,0.666666666666667,40
"112",14.2,2.5,3.5,3,3,2.5,3.5,2,2,3.5,0.5,30
"112",14.3,2,3,3,2,3,5,3,3,5,1,30
"112",14.4,2.5,3.5,3,3,2.5,3.5,2,2,3.5,0.5,30
"112",14.5,3,4,3,4,2,2,1,1,2,0,30
