"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"87",1.1,2,2,3,2,5,4,2,2,4,1,60
"87",1.2,4,5,4,3,4,2,1,1,3,0,45
"87",1.3,2,4,2,2,5,1,1,1,4,0,1
"87",1.4,5,5,5,3,2,1,1,1,2,0,7
"87",1.5,4,4,5,2,3,1,1,1,3,0,1
"87",2.1,4,2,2,4,2,1,1,1,1,0,46
"87",2.2,3,3,3,5,2,1,2,1,1,0,60
"87",2.3,2,2,2,2,3,5,1,1,3,1,20
"87",2.4,3,2,3,3,3,2,2,1,2,0,60
"87",2.5,3,3,3,3,3,2,1,1,2,0,60
"87",3.1,2,2,1,2,4,3,3,2,4,0,45
"87",3.2,4,4,4,3,2,2,2,1,1,1,1
"87",3.3,4,3,2,4,2,1,1,1,2,1,60
"87",3.4,4,4,3,2,3,1,4,1,3,1,1
"87",3.5,3,2,2,2,3,3,1,1,4,1,30
"87",4.1,2,2,1,1,4,2,2,2,4,1,90
"87",4.2,4,5,3,2,2,1,1,1,2,0,60
"87",4.3,5,4,2,2,4,1,1,1,2,0,60
"87",4.4,4,3,4,3,1,1,1,1,2,0,1
"87",4.5,4,3,3,2,4,1,1,1,1,0,60
"87",5.1,4,4,4,2,2,1,1,1,2,0,90
"87",5.2,2,2,2,2,5,1,1,1,3,0,1
"87",5.3,3,2,2,2,4,2,1,1,4,0,60
"87",5.4,2,2,2,1,3,1,2,1,4,1,60
"87",5.5,2,2,1,3,4,5,1,2,4,1,60
"87",6.1,2,3,1.66666666666667,1.66666666666667,4,2.66666666666667,1.66666666666667,1.66666666666667,4,0.666666666666667,70
"87",6.2,2,5,2,1,5,2,2,2,4,0,90
"87",6.3,2.66666666666667,3,2.33333333333333,2,3.66666666666667,2.66666666666667,1.33333333333333,1.66666666666667,3,0.333333333333333,80
"87",6.4,3,3.5,3,1.5,3.5,1.5,1.5,1.5,2.5,0,90
"87",6.5,3.5,3,3,1.5,2.5,1,1,1,1.5,0.5,75
"87",7.1,4,2,4,2,2,1,1,1,1,0,90
"87",7.2,3,4,2,1,3,1,1,1,2,1,60
"87",7.3,4,5,4,3,3,1,1,1,2,0,1
"87",7.4,5,5,5,4,1,1,1,1,2,0,1
"87",7.5,4,2,5,4,2,1,1,1,1,0,30
"87",8.1,5,5,5,3,2,1,1,1,2,1,1
"87",8.2,3,4,5,3,2,1,1,1,2,0,1
"87",8.3,4.25,4.5,5,3.5,1.75,1,1.25,1,1.75,0.25,23.25
"87",8.4,3,4,3,4,2,1,2,1,2,0,1
"87",8.5,6,5,7,4,1,1,1,1,1,0,90
"87",9.1,1,1,1,2,2,3,3,2,2,0,5
"87",9.2,3,4,2,4,1,2,1,1,2,0,60
"87",9.3,6,6,6,5,1,1,1,1,1,1,1
"87",9.4,6,6,5,6,1,1,1,1,1,0,60
"87",9.5,3,3,2,3,1,1,2,1,1,0,30
"87",10.1,3,4,2,4,2,2,2,3,2,0,60
"87",10.2,5,5,4,4,1,1,1,1,1,0,45
"87",10.3,6,5,4,5,1,1,1,1,1,0,1
"87",10.4,5,5,3,4,1,1,1,1,1,0,60
"87",10.5,5,4,5,5,1,3,1,1,1,1,1
"87",11.1,2,1,1,1,3,3,3,3,4,1,60
"87",11.2,5,4,3,4,1,1,1,1,1,0,1
"87",11.3,4,4,3,5,1,2,2,1,1,0,45
"87",11.4,5,4,6,4,1,1,1,1,1,0,60
"87",11.5,6,7,6,5,1,1,1,1,1,0,30
"87",12.1,3,5,2,2,4,1,1,1,3,0,1
"87",12.2,4.25,5,3.5,2.75,3.25,1,1,1,2.5,0,23
"87",12.3,4,5,4,2,4,1,1,1,3,0,1
"87",12.4,4,3,2,2,4,1,1,1,3,0,60
"87",12.5,5,5,6,4,1,1,1,1,2,0,1
"87",13.1,3,3,2,2,3,2,1,1,2,0,270
"87",13.2,2,5,2,2,3,2,1,3,2,0,60
"87",13.3,5,3,4,3,2,1,1,1,2,0,1
"87",13.4,2,3,3,1,4,1,1,1,4,1,60
"87",13.5,5,5,5,5,3,1,1,1,1,0,30
"87",14.1,4,5,4,3,3,1,1,1,2,1,60
"87",14.2,4,5,5,3,1,1,1,1,1,0,60
"87",14.3,4,4,3,3,3,1,1,1,3,0,1
"87",14.4,4,4.66666666666667,4,2.33333333333333,2.33333333333333,1,1,1,2.66666666666667,0,40.3333333333333
"87",14.5,4,5,4,1,3,1,1,1,4,0,60
