"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"86",1.1,5,3,1,4,5,2,1,1,3,0,30
"86",1.2,4,2,4,3,4,3,5,1,5,1,1
"86",1.3,5,4,5,6,2,2,1,1,2,0,20
"86",1.4,6,6,6,6,2,2,1,1,1,0,35
"86",1.5,5,4,5,5,1,1,1,1,2,0,30
"86",2.1,5.75,4.5,5,5.5,2.25,1.25,1,1,2.25,0,31.25
"86",2.2,7,7,7,7,1,1,1,1,1,0,20
"86",2.3,5,1,2,4,5,1,1,1,5,0,40
"86",2.4,7,7,7,6,1,1,1,1,2,1,50
"86",2.5,6,6,6,6,1,1,1,1,1,0,20
"86",3.1,3,3,3,4,1,5,1,1,5,1,30
"86",3.2,5,4,4,5,1,1,1,1,1,0,40
"86",3.3,7,5,6,5,1,1,1,1,2,0,40
"86",3.4,4,4,4,2,2,3,5,1,5,0,1
"86",3.5,5,5,5,4,1,1,1,1,1,0,40
"86",4.1,4,4,4,3,5,6,1,1,6,0,30
"86",4.2,4,4,4,5,1,1,1,1,4,0,60
"86",4.3,7,5,7,7,1,1,1,1,1,0,20
"86",4.4,7,6,7,7,1,1,1,1,1,0,45
"86",4.5,7,5,6,5,1,1,1,1,1,0,30
"86",5.1,7,7,7,7,1,1,1,1,1,0,30
"86",5.2,1,5,7,7,1,1,1,1,1,0,60
"86",5.3,7,7,7,7,1,1,1,1,1,0,60
"86",5.4,6,4,6,5,1,1,1,1,1,0,1
"86",5.5,4,2,1,4,5,5,6,5,5,1,40
"86",6.1,4,4,4,4,1,4,1,1,1,0,30
"86",6.2,6,5,4,7,1,1,1,1,1,0,60
"86",6.3,6,5,6,6,1,1,1,1,1,0,30
"86",6.4,3,3,3,4,3,7,1,1,1,1,45
"86",6.5,4,1,1,4,3,6,1,1,5,0,20
"86",7.1,4,4,4,5,1,5,5,5,1,0,40
"86",7.2,4,4,4,4,4,4,4,4,4,0,45
"86",7.3,4,1,4,1,5,4,5,1,5,0,45
"86",7.4,7,5,7,7,1,1,1,1,1,0,40
"86",7.5,7,6,6,7,1,1,1,1,1,0,30
"86",8.1,7,5,6,6,1,1,1,1,1,0,30
"86",8.2,4,4,5,4,4,4,1,1,5,0,45
"86",8.3,7,7,4,1,6,1,1,1,5,0,20
"86",8.4,4,5,5,3,1,1,1,1,5,1,30
"86",8.5,7,7,7,7,1,1,1,1,1,0,20
"86",9.1,6,4,6,5,1,1,1,1,1,0,30
"86",9.2,7,5,5,5,1,1,1,1,1,0,30
"86",9.3,7,7,6,7,1,1,1,1,1,0,20
"86",9.4,7,5,7,7,1,1,1,1,1,0,40
"86",9.5,6,4,6,4,1,1,1,1,5,1,45
"86",10.1,3,1,1,3,5,4,1,1,6,1,20
"86",10.2,4,1,4,4,1,4,1,1,1,0,50
"86",10.3,4,5,5,3,1,1,1,1,1,0,40
"86",10.4,5,5,5,5,1,1,1,1,1,0,35
"86",10.5,6,4,6,6,1,1,1,1,1,0,30
"86",11.1,7,6,5,5,1,1,2,1,1,0,30
"86",11.2,7,4,7,7,1,1,1,1,1,0,30
"86",11.3,4,4,4,4,1,1,1,1,1,0,30
"86",11.4,7,7,7,7,1,1,1,1,1,0,25
"86",11.5,4,4,4,2,1,1,1,1,1,0,20
"86",12.1,4,5,4,5,3,4,1,1,3,1,30
"86",12.2,7,7,7,7,1,1,1,1,1,0,30
"86",12.3,4,4,4,5,7,1,1,1,4,0,25
"86",12.4,7,5,4,5,1,1,1,1,1,0,30
"86",12.5,4,1,4,1,5,4,4,4,5,1,1
"86",13.1,4,4,4,4,1,1,1,1,1,0,20
"86",13.2,4.75,3.75,4.75,3.5,2.5,2.25,1.75,1.75,2.25,0.25,21.5
"86",13.3,5,4,5,7,1,1,1,1,1,0,45
"86",13.4,6,6,6,2,3,3,1,1,2,0,20
"86",13.5,4,4,4,6,1,1,1,1,1,0,20
"86",14.1,4,4,4,4,1,1,1,1,1,0,20
"86",14.2,3,4,4,2,5,1,1,1,5,1,30
"86",14.3,1,1,1,1,7,5,4,1,7,0,45
"86",14.4,4,1,4,4,1,1,1,1,4,0,30
"86",14.5,1,4,1,1,5,5,1,1,5,1,20
