"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"75",1.1,5,7,5,5,1,1,1,1,1,1,1
"75",1.2,7,7,7,7,1,1,1,1,1,1,4
"75",1.3,3,3,4,4,4,1,5,1,5,0,20
"75",1.4,7,7,7,7,1,1,1,1,1,0,1
"75",1.5,7,7,7,7,1,1,1,1,1,1,5
"75",2.1,7,5,7,7,1,1,1,1,1,1,1
"75",2.2,6,4,4,6,1,1,3,1,4,0,1
"75",2.3,7,4,5,7,1,1,1,1,1,0,20
"75",2.4,7,7,7,7,1,1,1,1,1,0,5
"75",2.5,7,6,5,7,1,1,1,1,1,1,1
"75",3.1,5,5,4,5,1,1,1,1,4,1,20
"75",3.2,4,5,4,3,1,1,1,1,5,0,35
"75",3.3,7,5,7,6,1,1,1,1,1,0,45
"75",3.4,6,6,6,6,1,1,1,1,1,0,1
"75",3.5,6,5,6,7,1,1,1,1,1,1,20
"75",4.1,3,3,2,4,1,1,1,2,4,1,1
"75",4.2,7,7,7,7,1,1,1,1,1,1,1
"75",4.3,6,6,6,5,1,1,1,1,1,0,1
"75",4.4,3,3,4,3,1,1,5,1,6,0,1
"75",4.5,6,6,7,7,1,1,1,1,1,0,25
"75",5.1,4,4,5,5,1,1,1,1,1,0,35
"75",5.2,7,7,7,7,1,1,1,1,1,0,5
"75",5.3,6,4,7,7,1,1,1,1,1,0,45
"75",5.4,6,4,5,7,1,1,1,1,1,0,20
"75",5.5,6,5,5,7,1,1,1,1,1,0,45
"75",6.1,6,6,7,5,1,1,1,1,1,0,40
"75",6.2,6,7,6,6,1,1,1,1,1,0,40
"75",6.3,7,7,7,7,1,1,1,1,1,0,1
"75",6.4,6,7,7,7,1,1,1,1,1,1,30
"75",6.5,7,7,7,7,1,1,1,1,1,0,1
"75",7.1,7,7,7,7,1,1,1,1,1,0,20
"75",7.2,6,6,7,5,1,1,1,1,1,0,1
"75",7.3,7,7,7,7,1,1,1,1,1,0,1
"75",7.4,4,4,4,7,1,1,1,1,1,0,1
"75",7.5,7,6,5,7,1,1,1,1,1,0,30
"75",8.1,7,7,7,7,1,1,1,1,1,0,1
"75",8.2,1,1,1,1,5,4,1,1,5,1,1
"75",8.3,7,5,7,7,1,1,1,1,1,0,20
"75",8.4,6,4,5,5,1,1,1,1,1,0,25
"75",8.5,5,3,4,6,1,1,1,1,1,0,1
"75",9.1,7,7,7,7,1,1,1,1,1,0,1
"75",9.2,7,5,5,7,1,1,1,1,1,0,20
"75",9.3,6,4,6,7,1,1,1,1,1,1,25
"75",9.4,4,5,5,6,1,1,1,1,1,0,25
"75",9.5,5.75,4.5,5.75,6.75,1,1,1,1,1,0.25,19
"75",10.1,7,5,5,7,1,1,1,1,1,0,25
"75",10.2,6,4,7,7,1,1,1,1,1,0,1
"75",10.3,5,4,5,5,1,1,1,1,1,0,25
"75",10.4,7,6,7,7,1,1,1,1,1,0,35
"75",10.5,5,4,4,6,1,1,4,1,1,0,1
"75",11.1,7,7,7,7,1,1,1,1,1,0,1
"75",11.2,7,7,7,7,1,1,1,1,1,1,1
"75",11.3,5,3,5,3,1,1,4,1,5,0,25
"75",11.4,7,7,7,7,1,1,1,1,1,0,45
"75",11.5,7,4,6,5,1,1,1,1,1,1,1
"75",12.1,7,7,7,7,1,1,1,1,1,1,1
"75",12.2,3,1,1,4,1,1,6,5,6,0,1
"75",12.3,6,5,6,5,1,1,1,1,1,0,25
"75",12.4,4,4,5,4,1,1,1,1,3,0,30
"75",12.5,1,1,1,1,1,7,7,7,7,0,30
"75",13.1,5,4,5,4,1,1,1,1,1,0,1
"75",13.2,4,1,2,4,1,1,5,1,1,0,65
"75",13.3,7,7,7,7,1,1,1,1,1,0,25
"75",13.4,6,5,6,5,1,1,1,1,1,0,50
"75",13.5,7,7,7,7,1,1,1,1,1,0,20
"75",14.1,7,7,7,7,1,1,1,1,1,1,1
"75",14.2,7,7,7,7,1,1,1,1,2,0,20
"75",14.3,7,7,7,7,1,1,1,1,1,0,35
"75",14.4,7,7,7,7,1,1,1,1,1,0,30
"75",14.5,7,7,7,7,1,1,1,1,1,0,1
