"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"93",1.1,4,5,4,6,2,1,1,1,1,1,1
"93",1.2,5,5,6,6,1,2,1,2,1,1,40
"93",1.3,5,6,6,6,1,2,1,1,1,0,30
"93",1.4,4,4,6,6,1,1,2,1,1,0,1
"93",1.5,4,4,4,6,1,1,2,1,1,0,90
"93",2.1,4,4,4,6,1,1,2,1,2,0,1
"93",2.2,5,5,4,7,1,1,2,1,1,0,7
"93",2.3,4.5,4.5,4.25,5.25,1,1,2,1.25,1.5,0.25,24.75
"93",2.4,4,4,4,4,1,1,2,1,1,1,1
"93",2.5,5,5,5,4,1,1,2,2,2,0,90
"93",3.1,4,3,1,4,1,3,2,1,1,0,20
"93",3.2,5,5,5,4,1,1,2,1,1,0,50
"93",3.3,5,5,5,3,1,1,2,2,2,0,1
"93",3.4,4,5,5,3,1,1,3,2,2,1,30
"93",3.5,6,6,6,5,1,1,1,1,1,1,60
"93",4.1,3,1,3,5,1,1,1,1,1,0,30
"93",4.2,4,4,4,5,1,1,2,1,2,0,90
"93",4.3,4,5,3,4,1,1,2,2,3,0,1
"93",4.4,5,4,5,3,1,1,2,2,2,1,45
"93",4.5,4,5,3,3,2,1,3,3,2,0,30
"93",5.1,5,5,5,5,1,1,1,1,1,1,20
"93",5.2,3,4,3,3,1,1,3,3,3,0,1
"93",5.3,6,5,5,3,1,1,1,1,2,0,90
"93",5.4,5,5,6,3,1,1,1,1,1,0,1
"93",5.5,5,4,4,5,1,1,1,1,1,1,45
"93",6.1,1,1,1,5,1,1,3,1,1,1,1
"93",6.2,5,4,6,4,1,3,1,1,1,0,7
"93",6.3,5,5,5,4,1,1,2,1,2,0,80
"93",6.4,5,5,6,3,1,1,1,1,2,0,1
"93",6.5,1,4,3,1,1,1,7,5,5,1,60
"93",7.1,4,3,4,5,1,1,1,1,1,0,20
"93",7.2,3,3,1,3,1,3,1,4,3,0,90
"93",7.3,5,5,5,3,1,1,1,1,3,0,60
"93",7.4,4,4,4,4,1,1,2,2,3,0,60
"93",7.5,2,1,1,4,1,3,4,1,3,1,30
"93",8.1,4,4,4,6,1,2,1,1,1,0,1
"93",8.2,4,3,1,5,1,3,1,1,1,0,90
"93",8.3,4,4,5,4,1,1,1,1,1,0,45
"93",8.4,3,3,4,1,1,1,2,1,1,0,90
"93",8.5,2,2,1,4,1,4,1,1,1,0,30
"93",9.1,3,2,1,4,1,3,2,1,1,0,5
"93",9.2,1,3,2,3,1,4,1,1,1,0,90
"93",9.3,1,1,1,4,1,5,1,2,3,1,45
"93",9.4,1.25,2,1.5,3.75,1,4.75,1.5,1.75,2.25,0.25,108.75
"93",9.5,1,1,1,4,1,6,1,2,2,0,240
"93",10.1,2,3,2,4,1,4,3,2,3,0,60
"93",10.2,2,4,4,4,1,3,2,2,2,0,60
"93",10.3,2.75,2.75,3.25,4.25,1,3.25,2,1.5,2,0.25,45.25
"93",10.4,3,2,3,4,1,3,1,1,2,1,60
"93",10.5,4,2,4,5,1,3,2,1,1,0,1
"93",11.1,2.5,1.75,2.25,5,1,2.5,1.5,1,1.5,0.25,28.25
"93",11.2,1,1,1,6,1,1,1,1,1,0,45
"93",11.3,2,2,1,5,1,3,2,1,2,0,7
"93",11.4,2,2,2,4,1,3,2,2,2,0,240
"93",11.5,3,4,3,4,1,3,2,2,2,0,30
"93",12.1,2,2,1,5,1,3,1,1,1,0,20
"93",12.2,2,2,2,4,1,3,2,1,2,1,7
"93",12.3,2,3,2,3,1,2,2,1,2,0,60
"93",12.4,5,4,5,3,1,2,1,2,1,0,7
"93",12.5,3,3,4,3,1,2,1,1,2,0,45
"93",13.1,2,3,3,5,1,2,1,1,1,0,1
"93",13.2,2,2,2,4,1,2,1,1,1,0,1
"93",13.3,3,3,2,4,2,2,2,2,2,0,60
"93",13.4,2,2,1,3,2,2,1,2,2,0,60
"93",13.5,2,3,2,3,1,3,2,2,2,0,60
"93",14.1,3,3,5,6,1,1,1,1,1,0,20
"93",14.2,3,4,4,3,1,1,2,1,1,0,90
"93",14.3,3,2,3,5,1,1,1,1,1,1,20
"93",14.4,3,3,3,3,2,2,2,1,2,0,60
"93",14.5,3,2.5,3,4,1.5,1.5,1.5,1,1.5,0.5,40
