"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"69",1.1,2,4,3,2,6,6,3,1,7,1,30
"69",1.2,4,2,5,3,2,4,1,1,3,0,1
"69",1.3,4,2,4,4,1,1,1,1,2,0,1
"69",1.4,3,1,2,2,6,7,6,2,6,0,37
"69",1.5,1,2,2,1,6,5,3,6,7,1,1
"69",2.1,1,1,2,2,7,6,6,7,7,1,5
"69",2.2,2,2.75,3,2.25,5.25,3.5,3.25,4.5,5,0.5,30.25
"69",2.3,5,6,6,5,1,1,1,1,1,0,25
"69",2.4,1,2,2,1,7,2,3,4,5,0,90
"69",2.5,3,5,3,2,2,1,1,2,2,1,35
"69",3.1,4,4,3,4,2,1,1,1,1,0,420
"69",3.2,4,3,3,5,6,4,3,3,6,0,500
"69",3.3,5,3,1,3,1,1,1,2,1,0,60
"69",3.4,3,3,2,2,5,3,2,3,3,1,60
"69",3.5,2,2,4,3,3,1,1,2,6,0,30
"69",4.1,1,1,1,1,7,7,6,6,7,1,20
"69",4.2,1,1,3,3,6,3,2,2,1,0,30
"69",4.3,6,2,2,2,3,2,2,6,6,0,45
"69",4.4,2,1,4,3,3,3,5,3,2,1,20
"69",4.5,3.75,1.25,2.25,2.5,3,2.75,3.25,3.75,3.5,0.5,26.25
"69",5.1,4,1,1,2,1,4,1,1,1,0,1
"69",5.2,3,1,2,3,5,2,5,5,5,1,39
"69",5.3,3,3,3,3,1,1,1,1,1,0,30
"69",5.4,2,1,2,3,2,1,6,1,2,1,65
"69",5.5,2,4,3,4,4,3,3,4,4,1,25
"69",6.1,2,3,3,3,3,3,3,2,4,1,1
"69",6.2,5,3,3,3,3,2,2,3,2,0,25
"69",6.3,3,3,2,3,3,4,3,2,2,0,90
"69",6.4,1,2,2,1,2,1,2,2,2,0,35
"69",6.5,3,2,5,3,3,3,5,3,5,1,25
"69",7.1,1,2,3,2,2,2,2,2,3,0,2
"69",7.2,5,3,2,3,3,2,2,2,2,1,30
"69",7.3,2,3,2,4,2,1,3,2,4,0,35
"69",7.4,4,3,3,3,2,2,3,3,3,0,30
"69",7.5,2,3,2,1,2,3,3,1,4,1,90
"69",8.1,2,2,2,3,3,2,3,2,3,0,5
"69",8.2,2,3,3,3,1,2,3,3,3,1,35
"69",8.3,2,2,3,3,1,1,1,1,1,0,45
"69",8.4,2,2,2,3,1,1,4,1,2,0,45
"69",8.5,5,4,6,4,1,1,1,1,1,0,30
"69",9.1,3,2,2,1,2,1,1,2,2,0,5
"69",9.2,3,2,3,2,1,3,3,2,2,0,20
"69",9.3,2,2,3,2,5,1,2,2,2,1,1
"69",9.4,2,1,2,6,1,1,3,2,2,0,1
"69",9.5,2.75,2.75,3.25,3.25,2,1,1.75,1.5,1.75,0.25,7.25
"69",10.1,2,2,2,1,1,1,1,1,2,0,5
"69",10.2,5,6,6,4,1,1,1,1,1,0,22
"69",10.3,4,1,1,4,1,1,1,1,2,0,1
"69",10.4,2,2,2,2,4,6,5,6,5,1,1
"69",10.5,3,4,3,4,2,3,1,1,1,0,25
"69",11.1,3,3,3,3,1,1,2,1,3,0,5
"69",11.2,4,1,2,1,2,2,2,1,2,1,1
"69",11.3,3,3,2,2,2,2,5,2,5,1,-45
"69",11.4,1,1,1,5,1,7,2,5,5,0,5
"69",11.5,4,4,5,2,1,1,1,1,5,0,25
"69",12.1,1,2,2,1,1,2,1,1,2,0,5
"69",12.2,1,6,1,1,2,2,7,2,2,0,5
"69",12.3,1,1,3,2,2,2,2,2,1,0,1
"69",12.4,1.5,2.5,1.75,1.5,2.25,1.75,4,2.25,2.25,0,3
"69",12.5,2,2,1,2,2,2,4,4,4,0,1
"69",13.1,2,1,2,1,3,1,3,1,2,0,5
"69",13.2,1,4,5,1,4,1,2,4,2,0,25
"69",13.3,1.5,3,2.5,1,2.5,1.75,2,2.75,1.75,0,25
"69",13.4,2,2,2,1,2,3,1,5,2,0,65
"69",13.5,1,5,1,1,1,2,2,1,1,0,5
"69",14.1,4,1,3,6,7,2,3,2,3,0,1
"69",14.2,5,2,4,1,1,1,1,1,2,0,1
"69",14.3,3,3,4,4,1,1,2,1,1,0,1
"69",14.4,5,2,5,6,1,1,1,1,1,0,25
"69",14.5,4,2.5,4.5,5,1,1,1.5,1,1,0,13
