"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"14",1.1,4,3,1,5,2,1,1,1,2,1,30
"14",1.2,6,4,3,5,2,1,4,2,2,0,5
"14",1.3,3,4,5,5,1,2,1,1,2,0,30
"14",1.4,4,2,3,4,2,2,1,1,3,0,1
"14",1.5,5,5,2,3,1,2,1,1,1,1,25
"14",2.1,1,1,1,2,1,3,6,4,3,0,2
"14",2.2,2,2,2,5,1,4,4,4,1,0,90
"14",2.3,2,5,4,4,2,3,1,1,1,0,40
"14",2.4,1,5,2,5,1,1,1,1,2,0,90
"14",2.5,2,2,1,5,3,1,1,1,2,0,1
"14",3.1,1,1,1,7,1,1,1,1,1,0,5
"14",3.2,5,2,2,4,2,1,2,1,3,0,20
"14",3.3,1,2,1,2,3,2,1,1,1,1,20
"14",3.4,3,6,2,3,1,1,1,1,4,1,1
"14",3.5,6,7,7,4,2,1,1,2,1,0,30
"14",4.1,2,1,4,7,1,1,1,1,1,0,600
"14",4.2,3,3,2,4,1,2,2,1,1,0,1
"14",4.3,2,6,1,4,1,4,1,3,5,1,1
"14",4.4,7,7,5,5,1,1,2,1,1,0,60
"14",4.5,5,2,7,3,1,1,5,1,2,0,20
"14",5.1,4,6,4,7,2,1,1,1,2,0,1
"14",5.2,4,3,3,2,1,1,1,1,2,1,5
"14",5.3,7,7,4,7,1,1,1,1,1,0,60
"14",5.4,7,5,4,6,3,1,1,1,2,0,1
"14",5.5,7,7,7,7,1,1,1,1,1,0,1
"14",6.1,1,2,1,1,6,5,2,3,7,1,35
"14",6.2,2,2,1,3,1,3,1,1,2,0,30
"14",6.3,3,2,5,3,5,4,1,1,4,0,5
"14",6.4,1,3,1,2,6,5,2,1,7,1,60
"14",6.5,1,1,1,1,7,7,3,1,7,1,30
"14",7.1,1,1,1,1,7,3,5,4,7,1,40
"14",7.2,1,2,1,1,6,5,5,1,7,1,20
"14",7.3,4,3,1,3,6,4,3,3,5,0,1
"14",7.4,5,1,6,4,7,3,1,1,4,0,20
"14",7.5,4,4,5,3,6,2,6,1,3,0,5
"14",8.1,3,5,4,1,1,2,1,1,1,0,1
"14",8.2,5,2,4,3,6,2,1,1,4,0,5
"14",8.3,2,3,3,1,7,3,1,1,5,1,1
"14",8.4,7,2,2.25,3,4,2.5,2.25,1.25,3,1,11.5
"14",8.5,3,1,1,5,3,3,6,2,4,0,20
"14",9.1,2,2,1,3,4,2,1,1,3,0,20
"14",9.2,3,1,2,4,3,2,2,3,4,0,3
"14",9.3,3,1,2,4,3,1,3,1,5,0,1
"14",9.4,3,3,2,4,1,1,5,2,4,0,20
"14",9.5,4,3,7,2,7,1,3,3,5,0,20
"14",10.1,1,1,1,2,2,4,1,1,4,0,2
"14",10.2,3,4,1,3,5,1,5,3,3,0,1
"14",10.3,1,1,1,1,7,5,5,1,3,1,30
"14",10.4,1,1,1,3,4,7,1,1,4,0,60
"14",10.5,4,4,1,4,3,6,3,1,6,0,20
"14",11.1,3.5,2.25,1.5,3.25,3.75,6,2.5,1.75,5.25,0,45
"14",11.2,4,1,1,3,2,5,1,1,4,0,40
"14",11.3,5,3,3,3,6,6,5,4,7,0,60
"14",11.4,1,1,1,3,3,5,1,1,2,0,1
"14",11.5,2,2,3,4,5,5,7,2,4,0,27.75
"14",12.1,3,3,1,1,5,6,7,1,5,0,30
"14",12.2,5,3,3,1,3,3,5,1,7,1,20
"14",12.3,3,2,4,4,3,4,7,3,5,0,5
"14",12.4,4,5,5,4,3,1,2,1,1,0,40
"14",12.5,4,5,1,1,5,4,7,5,3,0,3
"14",13.1,1,1,1,1,3,1,4,4,5,0,1
"14",13.2,1,3,2,1,4,6,4,2,6,0,5
"14",13.3,1,1,1,1,3,6,6,2,4,1,5
"14",13.4,5,2,3,2,3,4,4,1,5,0,30
"14",13.5,3,4,2,2,3,4,6,1,1,0,30
"14",14.1,1,1,1,2,2,5,4,1,1,0,5
"14",14.2,2,1,1,3,3,2,7,1,4,0,20
"14",14.3,1,1,1,4,2,5,5,1,3,0,1
"14",14.4,4,2,3,4,3,4,6,1,2,0,20
"14",14.5,5,3,4,5,1,1,2,1,4,0,5
