"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"92",1.1,5,2,3,4,6,2,2,5,5,1,1
"92",1.2,3,1,3,3,5,1,2,1,5,0,1
"92",1.3,4,3,3,3,5,2,1,2,5,0,30
"92",1.4,2,1,2,2,5,3,3,2,5,1,90
"92",1.5,5,5,5,4,3,1,2,1,3,0,60
"92",2.1,4.75,3.5,4.25,4,3.75,1.5,2,1.25,3.5,0.75,55
"92",2.2,6,3,3,5,4,1,2,1,3,1,40
"92",2.3,6,5,7,5,3,1,1,1,3,1,30
"92",2.4,5,5,4,4,4,2,1,1,3,0,30
"92",2.5,4,4,4,2,6,2,4,3,5,0,90
"92",3.1,2,2,1,2,6,7,4,6,5,1,40
"92",3.2,6,4,6,5,4,2,2,2,2,0,60
"92",3.3,6,4,6,4,4,2,2,1,3,1,40
"92",3.4,4,2,3,3,5,4,6,4,5,1,1
"92",3.5,5,5,6,4,4,1,2,1,2,0,50
"92",4.1,3,3,3,4,5,5,5,2,4,0,5
"92",4.2,4,3,3,4,4,6,4,5,5,1,30
"92",4.3,4,2,3,3,4,3,2,2,3,1,60
"92",4.4,5,3,3,4,4,3,3,3,5,1,40
"92",4.5,6,5,5,5,3,2,5,1,3,0,60
"92",5.1,5,4,5,4,2,2,2,1,2,1,1
"92",5.2,4,3,3,3,4,4,5,4,4,0,1
"92",5.3,4,3,3,5,4,2,2,2,3,1,50
"92",5.4,5,5,4,4,4,2,3,2,2,1,60
"92",5.5,5,3,4,4,5,2,2,2,2,1,40
"92",6.1,4.66666666666667,3.66666666666667,4,4,4.33333333333333,2.66666666666667,3,2.33333333333333,2.33333333333333,0.666666666666667,33.6666666666667
"92",6.2,4,3,4,4,4,4,4,3,3,0,1
"92",6.3,4.66666666666667,3.33333333333333,4,4.33333333333333,4.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667,3.33333333333333,0.333333333333333,20.6666666666667
"92",6.4,4,3,3,3,7,4,4,4,5,1,1
"92",6.5,6,4,5,6,3,3,2,1,2,0,60
"92",7.1,5,3.75,4.25,4.5,4.5,3.25,2.75,2.75,3,0.25,38
"92",7.2,5,3,5,5,5,4,3,4,3,0,1
"92",7.3,5,5,4,4,3,2,2,2,2,0,90
"92",7.4,5,3.33333333333333,4.33333333333333,4.33333333333333,4,3.33333333333333,2.66666666666667,2.33333333333333,3.33333333333333,0,37
"92",7.5,5,2,4,4,4,4,3,1,5,0,20
"92",8.1,5,3.33333333333333,4,4.33333333333333,4.66666666666667,3,2.33333333333333,1,4,0.333333333333333,50
"92",8.2,4,4,3,4,5,2,3,1,4,0,40
"92",8.3,6,4,5,5,5,3,1,1,3,1,90
"92",8.4,4,2,4,3,5,2,3,1,4,0,90
"92",8.5,4,3,3,3,5,5,7,6,5,1,60
"92",9.1,5,4,4,4,4,4,2,2,3,0,1
"92",9.2,4.5,3.5,3.5,3.5,4.5,4.5,4.5,4,4,0.5,30.5
"92",9.3,5,3.5,4,4.5,3.5,3,2.5,2.5,2.5,0.5,30.5
"92",9.4,5,3,3.66666666666667,4.33333333333333,4,2.33333333333333,2.33333333333333,2,2.66666666666667,0.666666666666667,30.3333333333333
"92",9.5,5,3,4,5,3,2,3,3,2,1,60
"92",10.1,5,2.5,3.5,4.5,4,1.5,2.5,2,2.5,1,45
"92",10.2,5,2,3,4,5,1,2,1,3,1,30
"92",10.3,4.5,2.5,3,4,4.5,2.5,2.5,1.5,3,0.5,60
"92",10.4,4,3,3,4,4,4,3,2,3,0,90
"92",10.5,4.66666666666667,3.66666666666667,4.33333333333333,4.66666666666667,3,2.33333333333333,2.33333333333333,2,3,0.333333333333333,46.6666666666667
"92",11.1,6,5,5,5,2,1,2,2,3,0,30
"92",11.2,4,3,5,5,3,2,2,2,3,1,20
"92",11.3,4.5,4,4.75,4.5,3.25,2.25,2,2.25,2.5,0.75,37.5
"92",11.4,5,4,4,5,4,3,2,1,2,1,40
"92",11.5,3,4,5,3,4,3,2,4,2,1,60
"92",12.1,6,4,5,5,3,2,2,1,3,0,20
"92",12.2,4.5,3.75,4.25,4.25,3.25,2.5,2,2.25,3,0.25,45
"92",12.3,6,4,4,6,3,2,1,1,2,0,60
"92",12.4,3,3,3,3,3,3,3,3,5,0,40
"92",12.5,6,5,5,5,2,1,1,1,1,0,60
"92",13.1,5,4.25,4.5,4.5,2.75,1.75,1.5,1.5,2.75,0,47.5
"92",13.2,6,5,5,5,3,2,1,1,3,0,30
"92",13.3,5,4,5,5,3,1,1,1,2,0,60
"92",13.4,5,4,5,5,3,2,2,1,2,0,50
"92",13.5,5.33333333333333,4,4.66666666666667,5.33333333333333,3.25,1.33333333333333,1.33333333333333,1,2,1,46.6666666666667
"92",14.1,5.66666666666667,4,4,5.33333333333333,3,1.33333333333333,1.33333333333333,1,2,0,46.6666666666667
"92",14.2,6,4,4,6,4,1,1,1,2,0,30
"92",14.3,6,4,3,5,3,1,1,1,2,0,60
"92",14.4,6,4,3.5,5.5,3.5,1,1,1,2,0,45
"92",14.5,6,4,3.5,5.5,3.5,1,1,1,2,0,45
