"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"37",1.1,1,3,1,5,1,3,1,1,1,0,1
"37",1.2,3,3,3,4,1,1,2,1,1,1,1
"37",1.3,1,1,1,4,2,1,1,1,1,0,1
"37",1.4,4,1,3,4,1,1,3,1,3,1,5
"37",1.5,3,1,1,1,1,1,5,4,1,1,20
"37",2.1,2,2,1,5,1,1,5,5,1,1,5
"37",2.2,2,4,2,2,1,1,5,5,2,1,1
"37",2.3,2,2,5,4,3,1,1,1,1,0,5
"37",2.4,1,2,3,6,1,1,2,1,1,0,5
"37",2.5,1,1,2,4,1,1,5,4,1,0,30
"37",3.1,3,3,2,1,1,1,1,1,1,0,2
"37",3.2,1,3,1,1,1,3,5,5,1,1,1
"37",3.3,1,1,2,1,1,1,5,3,1,0,30
"37",3.4,3,2,4,4,1,1,3,1,1,0,1
"37",3.5,1,1,1,1,1,1,5,1,1,1,20
"37",4.1,3,2,3,1,1,2,4,3,1,0,1
"37",4.2,3,4,1,2,1,1,4,1,1,0,1
"37",4.3,1,3,1,2,1,1,6,6,1,1,35
"37",4.4,1,1,2,3,1,1,5,5,1,1,20
"37",4.5,1,1,1,1,1,1,7,5,1,1,1
"37",5.1,1,2,3,3,1,1,1,1,1,0,1
"37",5.2,1,1,1,2,1,1,4,4,1,1,5
"37",5.3,1,1,1,2,1,1,5,5,1,1,20
"37",5.4,5,3,2,3,1,1,2,1,1,0,40
"37",5.5,2,2,2,3,1,1,3,2,1,0,1
"37",6.1,1,2,2,2,2,2,1,1,1,1,1
"37",6.2,2,2,2,4,1,1,5,2,1,1,1
"37",6.3,1,2,1,2,1,1,3,2,1,0,25
"37",6.4,2,1,2,4,1,1,3,1,1,1,1
"37",6.5,1,3,1,3,1,1,4,1,1,0,1
"37",7.1,2,2,2,1,1,1,3,3,1,1,20
"37",7.2,2,2,3,3,1,1,5,2,1,1,1
"37",7.3,1,2,1,2,1,1,4,1,1,1,1
"37",7.4,3,2,2,3,1,1,5,4,1,1,20
"37",7.5,2.25,2.5,1.75,2.25,1,1,4.25,2.25,1,0.75,5.75
"37",8.1,2,3,2,2,1,1,4,2,1,1,1
"37",8.2,3,3,2,2,1,1,4,2,1,0,1
"37",8.3,2,3,2,3,1,1,6,3,1,1,1
"37",8.4,3,3,1,2,1,1,4,2,1,0,1
"37",8.5,1,2,1,2,1,1,4,4,1,1,60
"37",9.1,2.25,1.75,1,2.5,1,1.5,3.75,2.25,1,0.5,15.75
"37",9.2,3,1,1,4,1,2,3,1,1,1,1
"37",9.3,2,1,1,2,1,2,4,2,1,0,1
"37",9.4,2,2,2,2,1,1,1,2,1,1,25
"37",9.5,3,2,3,1,1,1,2,1,1,0,5
"37",10.1,3,3,4,3,1,1,2,1,1,1,5
"37",10.2,1,2,4,3,1,1,2,1,1,0,30
"37",10.3,2,2.25,3.25,3.5,1,1,2.5,1.5,1,0.25,14
"37",10.4,3,2,3,4,1,1,2,2,1,0,1
"37",10.5,1,2,2,4,1,1,4,2,1,0,20
"37",11.1,2,3,1,3,1,1,2,1,1,0,20
"37",11.2,2,1,2,3,1,1,4,3,1,1,30
"37",11.3,3,3,2,3,1,1,2,2,1,1,1
"37",11.4,2,2,3,4,1,1,2,2,1,0,60
"37",11.5,2,2,3,3,1,1,3,1,1,0,1
"37",12.1,2,1,1,3,1,1,2,1,1,1,60
"37",12.2,1,3,2,2,1,1,1,1,1,0,20
"37",12.3,1.75,2,1.5,3,1,1,1.75,1.5,1,0.5,20.5
"37",12.4,2,2,2,3,1,1,2,3,1,1,1
"37",12.5,2,2,1,4,1,1,2,1,1,0,1
"37",13.1,1,1,1,3,1,1,5,3,1,1,20
"37",13.2,3,3,3,2,1,1,3,1,1,1,1
"37",13.3,1,2,1,4,1,1,1,1,1,1,1
"37",13.4,1.5,2.25,1.75,2.75,1,1,2.25,1,1,1,14.25
"37",13.5,1,2,1,3,1,1,1,1,1,1,50
"37",14.1,1,2,2,2,1,1,4,1,1,1,5
"37",14.2,1,2,2,3,1,1,3,1,1,0,1
"37",14.3,2,5,1,4,1,1,6,3,1,1,60
"37",14.4,1,4,1,4,1,1,2,1,1,1,60
"37",14.5,1,3,1,3,1,1,6,1,1,1,1
