"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"42",1.1,3,3,3,4,4,2,3,1,3,0,60
"42",1.2,3,4,3,4,4,2,2,2,3,0,30
"42",1.3,3,3,2,3,4,2,4,2,4,1,30
"42",1.4,3,3.33333333333333,2.66666666666667,3.33333333333333,2,2.33333333333333,3.33333333333333,2,3.33333333333333,0,40
"42",1.5,3,3.33333333333333,2.66666666666667,3,2.75,2.33333333333333,3.66666666666667,2,3.5,0.25,45
"42",2.1,3,3,3,3,3,3,4,2,3,0,60
"42",2.2,3.33333333333333,4,3,3.33333333333333,2,2,3,2.33333333333333,3,0,60
"42",2.3,3,3,4,3,3,2,3,3,3,0,60
"42",2.4,4,4,4,4,3,2,2,2,3,0,60
"42",2.5,3,3,4,4,3,2,2,2,3,0,90
"42",3.1,4,3,3,4,3,2,2,2,3,1,30
"42",3.2,4,3,3,4,3,2,2,2,3,0,60
"42",3.3,3,3,3,3,3,2,3,2,3,0,60
"42",3.4,4,3.33333333333333,3,3.66666666666667,2.66666666666667,2,2.33333333333333,2,2.66666666666667,1,55
"42",3.5,3.25,3.33333333333333,3,3.33333333333333,2.66666666666667,2,3,2,3,0,50
"42",4.1,3,4,3,4,2,2,2,2,2,0,45
"42",4.2,3,3,3,3,3,2,4,2,4,0,45
"42",4.3,3,3,2,3,3,2,3,3,3,1,45
"42",4.4,3,3,3,3,3,2,3,2,3,0,45
"42",4.5,3,4,3,4,3,2,2,2,2,0,60
"42",5.1,3,3,3,3,3,3,3,3,3,0,60
"42",5.2,3,2,2,3,4,2,3,2,4,1,60
"42",5.3,3,3,2,3,4,2,2,2,3,0,60
"42",5.4,3,3,3,3,3,2,2,2,3,0,60
"42",5.5,4,3,3,4,3,2,2,2,3,0,1
"42",6.1,2,2,2,3,4,3,3,2,4,1,90
"42",6.2,2,3,2,3,3,2,3,2,3,0,30
"42",6.3,2.25,2.75,2.25,3,3.25,2.25,2.5,2,3.25,0.25,45
"42",6.4,2,2,2,3,3,2,2,2,3,0,30
"42",6.5,3,4,3,3,3,2,2,2,3,0,30
"42",7.1,3,2,2,3,3,3,3,2,3,1,35
"42",7.2,3,3,3,3,3,3,3,2,3,0,45
"42",7.3,3,3,3,3,3,2,2,2,3,0,25
"42",7.4,3,3,3,4,3,2,2,2,3,1,45
"42",7.5,3,3,3,3,3,2,2,2,3,0,45
"42",8.1,3,2,2,3,3,3,2,2,3,0,40
"42",8.2,2,3,2,2,4,2,4,2,4,0,45
"42",8.3,3,3,3,4,3,3,3,2,3,1,35
"42",8.4,3,3,3,4,3,3,2,2,3,1,30
"42",8.5,3,4,3,3,3,2,2,2,2,0,1
"42",9.1,2,2,2,2,5,5,3,2,5,1,90
"42",9.2,2,3,3,2,4,4,3,2,4,0,50
"42",9.3,2,2.75,2.25,2,4.5,4.5,3.25,2,4,0.25,44
"42",9.4,2,3,2,2,5,5,4,2,4,0,1
"42",9.5,2,3,2,2,4,4,3,2,3,0,35
"42",10.1,2,2,2,2,5,5,4,2,5,1,1
"42",10.2,3,2,2,3,3,4,2,2,4,0,30
"42",10.3,3,3,2,3,3,4,3,2,3,0,50
"42",10.4,3,3,3,3,3,3,2,2,3,1,60
"42",10.5,2,3,2,3,3,3,2,2,3,0,45
"42",11.1,3,3,3,3,3,4,2,2,3,1,1
"42",11.2,3,4,3,3,3,3,2,2,4,0,80
"42",11.3,3,3,3,3,3,3,3,2,3,1,45
"42",11.4,3,3,3,4,3,3,3,2,3,1,60
"42",11.5,3,4,3,4,3,3,2,2,3,0,1
"42",12.1,3,2,2,4,4,4,3,2,4,0,1
"42",12.2,3,2,2,3,4,3,3,2,4,0,60
"42",12.3,3,3,2,3,3,3,3,3,3,0,90
"42",12.4,2,2,2,2,4,4,4,2,4,0,1
"42",12.5,2.75,2.5,2.5,2.75,3.5,3.25,3.5,2.25,3.5,0.25,52.75
"42",13.1,2,2,3,3,4,3,4,2,4,1,60
"42",13.2,4,3,3,3,3,3,3,2,3,0,60
"42",13.3,3,3,3,4,3,3,2,3,3,0,40
"42",13.4,3,2.75,2.75,3,3.25,3.25,3,2.25,3.25,0,55
"42",13.5,3,3,3,3,3,3,3,2,3,0,30
"42",14.1,2,2,2,2,4,4,4,2,4,0,90
"42",14.2,2,3,3,2,4,4,3,2,4,0,200
"42",14.3,2,2,2,3,4,4,4,2,4,1,60
"42",14.4,2,3,3,3,4,3,3,2,4,0,90
"42",14.5,3,3,2,3,3,3,3,2,3,0,30
