"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"70",1.1,3,3,3,3,5,3,3,5,3,1,60
"70",1.2,3,4,4,4,6,6,4,3,5,1,60
"70",1.3,4,3,4,4,2,4,3,5,2,1,45
"70",1.4,5,5,4,6,1,2,1,1,1,0,60
"70",1.5,6,4,5,6,1,1,1,1,1,0,95
"70",2.1,5,4,4,4,1,1,1,1,1,0,60
"70",2.2,6,2,1,5,1,6,7,5,2,1,60
"70",2.3,1,1,4,6,1,4,6,4,7,1,60
"70",2.4,3,3,3,6,1,6,1,3,1,0,60
"70",2.5,2,1,2,3,1,6,5,1,1,1,90
"70",3.1,7,1,1,7,1,1,1,1,1,1,35
"70",3.2,1,1,1,1,1,7,1,7,1,1,95
"70",3.3,1,1,1,1,1,6,7,4,7,0,60
"70",3.4,1,1,1,1,1,5,6,7,7,0,90
"70",3.5,1,1,1,1,4,4,7,7,7,1,60
"70",4.1,4,4,4,6,1,5,1,1,4,1,95
"70",4.2,5,2,2,5,1,1,1,1,1,0,90
"70",4.3,4,2,4,7,1,1,1,1,1,0,90
"70",4.4,4,2,3,6,1,1,1,1,1,0,1
"70",4.5,6,2,4,4,1,1,1,1,1,1,1
"70",5.1,1,1,6,1,1,6,4,7,4,0,60
"70",5.2,2,1,1,4,1,3,5,1,5,0,90
"70",5.3,4,2,5,4,1,7,2,1,4,1,90
"70",5.4,1,3,4,2,4,7,5,2,6,1,1
"70",5.5,4,2,3,2,1,7,1,4,4,0,90
"70",6.1,1,1,2,1,1,7,7,6,7,1,1
"70",6.2,2,7,7,3,1,7,7,4,5,1,90
"70",6.3,1,1,1,1,1,7,7,1,6,1,80
"70",6.4,1,1,1,1,1,7,4,4,7,1,90
"70",6.5,1,1,1,1,1,7,2,1,6,1,1
"70",7.1,1,1,1,6,1,7,6,1,4,0,80
"70",7.2,2,1,1,1,1,6,4,1,1,1,1
"70",7.3,1,1,1,1,1,7,2,5,4,1,1
"70",7.4,1,1,1,1,1,5,1,1,1,1,95
"70",7.5,1,1,1,1,1,7,7,6,4,1,95
"70",8.1,1,1,1,1,1,7,4,1,1,0,90
"70",8.2,1,2,2,1,1,3,7,5,7,0,95
"70",8.3,1,1,1,1,1,7,6,5,5,0,60
"70",8.4,1,1,1,1,1,7,2,2,6,0,80
"70",8.5,1,1,1,1,1,7,1,3,6,0,95
"70",9.1,3,1,1,1,1,1,7,6,5,1,1
"70",9.2,1,3,1,2,1,4,7,7,7,0,90
"70",9.3,1,1,7,1,4,7,1,6,1,1,45
"70",9.4,1,3,1,1,1,7,4,6,6,0,1
"70",9.5,3,1,3,2,1,5,4,1,5,0,89
"70",10.1,3,3,4,5,1,3,1,1,1,0,1
"70",10.2,5,5,7,5,1,1,1,1,1,0,95
"70",10.3,1,5,5,7,1,6,1,1,1,0,1
"70",10.4,3,1,3,3,1,4,1,1,1,1,90
"70",10.5,3,3,3,1,1,3,5,1,1,0,1
"70",11.1,5,1,5,5,1,1,1,1,1,0,1
"70",11.2,6,1,6,6,3,2,1,1,1,0,1
"70",11.3,6,1,5,5,1,1,1,1,1,0,1
"70",11.4,4,1,1,1,1,1,1,1,1,0,90
"70",11.5,3,4,1,4,1,1,1,1,1,0,1
"70",12.1,3,1,4,3,1,4,1,1,1,0,90
"70",12.2,2,1,1,1,1,6,7,1,6,0,1
"70",12.3,6,3,5,1,1,7,1,1,1,0,90
"70",12.4,5,3,3,3,1,1,1,1,1,0,90
"70",12.5,5,5,1,1,1,1,1,1,1,0,95
"70",13.1,4,1,1,3,1,1,1,1,1,1,89
"70",13.2,1,1,1,1,1,5,1,1,1,0,45
"70",13.3,5,4,1,1,1,1,1,1,1,0,1
"70",13.4,7,5,6,7,1,1,1,1,1,0,60
"70",13.5,7,7,7,6,1,1,1,1,1,0,1
"70",14.1,4,1,4,4,1,2,1,1,1,0,1
"70",14.2,7,4,5,6,1,4,1,1,1,0,95
"70",14.3,5,4,6,5,1,4,1,1,1,0,90
"70",14.4,5,3,5,5,1,1,1,1,1,0,90
"70",14.5,6,6,7,7,1,1,1,1,1,0,1
