"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"47",1.1,5,5,5,4,2,1,2,1,2,0,90
"47",1.2,5,4,5,3,4,2,5,1,5,1,1
"47",1.3,3,3,3,3,2,2,3,1,5,0,1
"47",1.4,4,4,3,2,3,2,6,3,5,0,20
"47",1.5,5,4,6,3,5,1,2,1,4,0,1
"47",2.1,4,4,3,2,5,1,3,1,5,1,40
"47",2.2,2,3,5,1,5,2,2,1,3,0,1
"47",2.3,4,2,3,2,4,1,4,1,4,0,20
"47",2.4,2,1,2,2,6,1,5,4,7,1,30
"47",2.5,3,2,3,3,6,2,3,3,5,0,1
"47",3.1,2,1,2,1,6,2,5,1,6,1,3
"47",3.2,5,4,5,2,4,2,2,1,5,0,20
"47",3.3,2,2,1,1,7,1,2,2,7,0,240
"47",3.4,2,2,1,1,7,2,2,2,5,0,50
"47",3.5,5,5,4,4,4,1,1,1,3,0,60
"47",4.1,4,4,4,4,2,2,2,1,2,0,200
"47",4.2,5,4,2,5,2,2,2,1,2,0,300
"47",4.3,5,5,4,4,2,1,2,1,2,0,3
"47",4.4,4,5,5,5,2,1,2,1,3,1,50
"47",4.5,3,3,2,2,5,1,5,1,5,1,40
"47",5.1,3,3,2,2,3,2,4,4,2,1,20
"47",5.2,3,2,3,3,5,1,4,2,4,1,30
"47",5.3,2,2,1,2,2,2,7,6,5,0,1
"47",5.4,5,5,5,5,2,1,1,1,2,0,1
"47",5.5,4,2,3,3,3,4,4,3,3,0,1
"47",6.1,3,4,3,3,5,2,3,1,5,0,50
"47",6.2,3,2,3,3,2,2,4,2,3,1,1
"47",6.3,2,1,1,2,5,6,2,1,5,0,90
"47",6.4,1,2,2,2,2,6,2,2,5,1,240
"47",6.5,3,4,3,2,5,3,4,3,5,0,20
"47",7.1,2,1,3,6,6,6,1,2,5,1,50
"47",7.2,3,3,2,2,4,4,5,2,5,0,1
"47",7.3,4,3,2,2,3,5,3,3,5,1,45
"47",7.4,1,1,1,1,5,6,5,2,6,0,240
"47",7.5,3,3,3,4,3,6,2,3,2,0,60
"47",8.1,5,5,5,5,1,2,1,1,1,0,30
"47",8.2,4,3,5,5,2,1,1,2,2,1,1
"47",8.3,5,5,5,5,1,5,1,1,1,0,1
"47",8.4,3,3,3,5,2,4,1,1,2,0,30
"47",8.5,4,4,5,5,2,2,2,1,2,0,20
"47",9.1,3,4,4,4,3,3,5,2,3,0,20
"47",9.2,3,3,4,2,3,2,2,1,5,1,1
"47",9.3,1,1,2,2,2,7,2,1,2,0,30
"47",9.4,3,2,1,3,4,7,2,1,5,0,1
"47",9.5,2,2,2,5,5,6,2,2,4,1,1
"47",10.1,4,3,3,4,2,2,2,1,2,0,20
"47",10.2,5,3,3,2,5,4,3,2,5,0,30
"47",10.3,3,4,3,5,5,1,2,2,5,1,20
"47",10.4,3,4,4,4,4,2,5,2,5,0,20
"47",10.5,4,5,3,4,2,2,2,1,3,0,20
"47",11.1,4,4.5,3.75,3.75,3,1.75,3,1.75,3.5,0.25,25.25
"47",11.2,4,5,4,3,4,2,2,1,3,1,1
"47",11.3,5,4,4,4,2,1,3,3,3,0,60
"47",11.4,2,2,5,2,6,3,6,5,6,0,2
"47",11.5,1,2,1,1,6,5,2,2,7,1,1
"47",12.1,1,2,2,3,5,6,1,1,5,0,30
"47",12.2,4,3,3,4,3,3,2,1,3,0,50
"47",12.3,5,5,5,5,1,1,1,1,2,0,30
"47",12.4,5,5,6,5,2,2,2,1,1,0,1
"47",12.5,5,3,5,6,2,2,1,1,2,0,60
"47",13.1,5,5,5,4,1,2,1,1,1,1,1
"47",13.2,5,5,5,5,1,1,1,1,2,0,20
"47",13.3,4,4,4,5,2,2,1,1,3,0,20
"47",13.4,5,5,5,5,2,1,1,1,3,0,35
"47",13.5,5,4,5,4,2,1,2,1,2,1,30
"47",14.1,4.75,4.5,3,4.25,2.5,1.25,2,1.25,3,1,21.5
"47",14.2,5,5,5,4,2,1,1,1,2,1,1
"47",14.3,4,4,3,4,4,2,2,2,5,1,20
"47",14.4,4,3,2,2,1,1,1,1,3,0,5
"47",14.5,2,2,2,1,7,5,7,7,7,0,240
