"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"71",1.1,2,1,1,3,5,5,1,1,5,1,50
"71",1.2,1,1,1,2,2,6,1,1,3,0,40
"71",1.3,2,1,2,3,1,6,1,1,2,0,1
"71",1.4,2,2,2,3,2,6,1,1,2,1,20
"71",1.5,2,1,2,2,2,4,1,1,2,1,1
"71",2.1,2,1,1,1,3,4,1,1,4,0,1
"71",2.2,2,1,2,1,2,3,1,1,4,0,1
"71",2.3,2,1,1,4,2,4,1,1,2,0,1
"71",2.4,4,1,4,5,1,2,1,1,2,0,54
"71",2.5,2,1,2,2,2,4,1,1,3,1,25
"71",3.1,2,1,1,2,1,3,1,1,2,1,1
"71",3.2,4,2,3,3,1,2,1,1,2,0,1
"71",3.3,2,1,1,2,1,5,1,1,2,0,25
"71",3.4,2,1,2,3,2,5,1,1,1,1,1
"71",3.5,3,1,2,1,2,4,2,2,2,0,50
"71",4.1,2,2,1,4,1,3,1,1,2,0,25
"71",4.2,3,2,2,4,1,3,1,1,1,1,40
"71",4.3,1,1,1,1,1,7,2,2,4,0,30
"71",4.4,5,2,4,4,1,2,2,1,1,0,60
"71",4.5,3,2,2,4,1,2,1,1,2,0,20
"71",5.1,1,1,1,2,5,3,2,1,4,1,50
"71",5.2,3,1,2,3,4,2,1,1,2,0,45
"71",5.3,1,1,1,1,4,7,3,3,6,0,225
"71",5.4,2,1,1,1,2,4,2,2,3,0,30
"71",5.5,1,1,1,1,3,5,1,1,5,0,65
"71",6.1,3,2,5,3,2,2,1,1,2,0,225
"71",6.2,2.75,1.5,3,2.5,2.75,2.75,1.25,1,2.75,0.25,151.25
"71",6.3,3,2,2,3,4,2,2,1,2,0,55
"71",6.4,4,1,4,3,2,2,1,1,2,1,260
"71",6.5,3,1,3,4,2,2,1,1,2,0,45
"71",7.1,3,1,2,3,2,2,1,1,2,0,260
"71",7.2,2,1,2,3,2,3,1,1,2,0,50
"71",7.3,1,1,2,1,2,3,1,1,4,0,20
"71",7.4,2,1,2,4,2,2,1,1,2,0,90
"71",7.5,2,1,2,3,2,3,1,1,2,0,45
"71",8.1,2,1,1,2,2,5,2,1,2,0,1
"71",8.2,1,1,1,2,2,6,1,1,2,1,90
"71",8.3,2,2,2,4,2,4,1,1,1,0,25
"71",8.4,2,1,2,2,2,5,1,1,2,0,20
"71",8.5,2,1,2,4,2,4,1,1,2,0,55
"71",9.1,1,1,1,1,4,3,1,1,2,0,50
"71",9.2,3,1,2,4,2,2,1,1,2,0,30
"71",9.3,2,1,2,3,2,2,1,1,1,1,55
"71",9.4,3,2,3,4,2,2,1,1,1,0,40
"71",9.5,3,2,3,4,2,2,1,1,2,0,30
"71",10.1,3,1,2,5,1,2,1,1,1,0,25
"71",10.2,2,1,3,4,1,2,1,1,1,0,60
"71",10.3,2,1,2,4,1,2,1,1,1,1,45
"71",10.4,2,1,2,4,2,2,1,1,1,0,90
"71",10.5,3,1,1,5,2,3,1,1,1,1,25
"71",11.1,2,1,2,2,2,3,1,1,1,0,20
"71",11.2,3,2,2,3,2,3,1,1,1,0,90
"71",11.3,2,1,1,3,2,2,1,1,1,0,50
"71",11.4,3,1,1,3,2,2,1,1,1,1,30
"71",11.5,3,1,1,4,2,2,1,1,1,0,20
"71",12.1,2,1,1,3,2,2,1,1,1,0,30
"71",12.2,4,1,3,4,2,2,1,1,1,0,40
"71",12.3,4,1,2,5,2,2,1,1,1,0,25
"71",12.4,2,1,1,4,2,3,1,1,1,1,90
"71",12.5,4,1,2,4,1,2,1,1,1,0,1
"71",13.1,1,1,1,1,4,5,1,1,4,0,7
"71",13.2,1,1,1,1,4,5,2,1,4,0,90
"71",13.3,1,1,1,2,2,4,1,1,2,0,20
"71",13.4,1,1,1,1,4,6,2,2,4,0,60
"71",13.5,1,1,1,1,3,6,2,1,4,1,60
"71",14.1,2,1,1,3,3,4,1,1,4,0,1
"71",14.2,2,1,1,1,4,2,1,1,3,0,60
"71",14.3,2,1,1,2,3,2,1,1,2,0,1
"71",14.4,2,1,1,2,3,2,1,1,3,0,30
"71",14.5,1,1,2,2,2,3,1,1,2,1,1
