"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"27",1.1,2.5,5,4,1,3.5,2,2.5,1,5.5,1,45
"27",1.2,4,6,7,1,1,1,2,1,5,1,60
"27",1.3,1,4,1,1,6,3,3,1,6,1,30
"27",1.4,2.25,4.5,3.75,2.25,2.25,1.5,2.75,1,5.75,0.5,45
"27",1.5,1,7,4,1,1,1,5,1,7,0,60
"27",2.1,3,1,3,6,1,1,1,1,5,0,30
"27",2.2,1,1,1,6,1,1,1,1,2,0,30
"27",2.3,4,4,4,7,1,1,1,1,1,1,1
"27",2.4,1,1,1,7,1,1,1,1,1,0,60
"27",2.5,5,5,1,7,1,1,1,1,1,0,30
"27",3.1,1,2,1,4,1,1,4,1,1,0,60
"27",3.2,1,3,3,5,1,1,1,1,1,0,1
"27",3.3,1,1,1,6,3,1,1,1,3,0,1
"27",3.4,1,2,3,1,1,1,1,1,1,0,1
"27",3.5,3,1,1,6,1,1,1,1,1,0,1
"27",4.1,1,1,1,4,1,1,1,1,4,1,1
"27",4.2,1,3,4,5,1,1,1,1,1,1,30
"27",4.3,1,1,1,5,1,2,1,1,4,1,30
"27",4.4,1,1,1,4,1,1,1,1,5,0,1
"27",4.5,1,1,1,1,1,1,1,1,1,0,1
"27",5.1,3,4,3,5,4,1,1,5,3,1,30
"27",5.2,1,4,4,4,1,1,1,1,4,0,60
"27",5.3,1,1,1,5,1,5,1,1,4,1,1
"27",5.4,4,5,4,2,1,4,1,1,4,0,60
"27",5.5,5,4,5,4,1,1,1,1,1,0,60
"27",6.1,4,1,1,4,1,1,1,1,4,1,30
"27",6.2,1,1,1,4,3,1,3,1,5,0,30
"27",6.3,1,4,1,4,1,1,1,1,4,1,1
"27",6.4,1,1,4,1,1,1,4,1,5,0,20
"27",6.5,4,4,1,4,1,1,1,1,5,1,20
"27",7.1,4,4,6,7,1,1,1,1,1,0,1
"27",7.2,4,6,4,6,1,1,1,1,3,0,30
"27",7.3,1,4,1,4,3,1,1,1,4,1,1
"27",7.4,2,1,1,4,1,4,3,1,4,1,30
"27",7.5,1,1,1,4,1,1,7,5,6,1,60
"27",8.1,1,1,1,1,1,1,5,5,6,1,60
"27",8.2,1,1,1,1,1,1,7,4,7,0,30
"27",8.3,1,1,1,3,1,1,7,4,7,1,60
"27",8.4,4,4,4,4,1,1,1,1,4,1,1
"27",8.5,1,1,1,2,1,1,6,3,6,1,30
"27",9.1,1,1,1,5,1,1,1,1,4,0,1
"27",9.2,5,6,4,3,1,1,1,1,4,0,60
"27",9.3,1,4,1,1,1,1,5,4,6,1,1
"27",9.4,1,2,1,1,1,1,4,4,4,0,60
"27",9.5,4,6,4,7,1,1,1,1,4,0,30
"27",10.1,1,3,1,4,3,1,3,3,5,0,30
"27",10.2,4,1,4,4,1,1,1,1,1,0,30
"27",10.3,1,3,1,4,1,1,6,1,5,0,1
"27",10.4,1,3,1,4,1,1,1,1,2,0,1
"27",10.5,1,1,1,4,1,1,1,1,4,0,30
"27",11.1,1,1,1,3,1,1,5,3,5,0,30
"27",11.2,1,2,1,5,1,1,4,4,4,1,30
"27",11.3,1,1,1,4,1,1,6,3,6,1,30
"27",11.4,1,1,3,4,1,1,1,1,5,1,1
"27",11.5,3,1,1,4,1,1,1,1,1,0,60
"27",12.1,1,1,1,6,1,1,1,1,4,1,1
"27",12.2,1,1,1,4,1,1,1,1,4,0,30
"27",12.3,1,1,1,3,1,1,4,1,4,1,30
"27",12.4,1,1,1,5,1,1,1,1,4,1,30
"27",12.5,1,1,1,1,1,1,4,1,3,0,30
"27",13.1,2,4,1,1,1,1,1,1,4,0,60
"27",13.2,1,1,1,4,1,1,1,1,1,1,30
"27",13.3,1,3,1,1,1,1,1,1,5,1,1
"27",13.4,1,1,4,6,1,1,4,1,4,1,30
"27",13.5,1,1,1,3,1,1,5,1,6,1,40
"27",14.1,1,3,1,4,1,1,1,1,4,1,30
"27",14.2,1,3,1,1,1,1,4,1,4,0,30
"27",14.3,1,1,1,1,3,1,1,1,7,1,20
"27",14.4,1,1,1,6,1,1,1,1,3,1,20
"27",14.5,1,1,1,4,1,1,1,1,4,1,30
