"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"102",1.1,3,3,3,5,1,2,1,1,2,0,20
"102",1.2,3,3,3,5,1,1,2,2,1,0,60
"102",1.3,4,5,4,5,1,1,2,1,2,1,20
"102",1.4,5,5,5,4,2,1,2,1,2,0,30
"102",1.5,4,4,3,5,1,1,1,1,2,0,20
"102",2.1,3,3,2,3,1,4,1,1,3,1,1
"102",2.2,3,4,4,3,2,2,1,1,2,0,1
"102",2.3,3,3,3,4,1,1,2,2,2,0,1
"102",2.4,4,4,3,4,2,2,1,1,2,1,1
"102",2.5,4,4,4,3,2,2,1,1,2,1,20
"102",3.1,3,1,1,1,2,3,4,2,4,1,30
"102",3.2,4,4,4,4,2,1,2,1,2,0,20
"102",3.3,3,5,5,4,1,1,1,1,2,1,1
"102",3.4,4,6,4,3,3,1,1,1,2,0,20
"102",3.5,4,5,3,3,3,2,2,1,3,1,30
"102",4.1,5,4,3,4,2,1,1,1,2,0,30
"102",4.2,4,4.5,2.5,2.5,2.75,1.25,1.5,1,3,0.5,15.5
"102",4.3,3,4,1,1,3,1,2,1,4,1,1
"102",4.4,4,5,3,2,3,1,1,1,3,0,1
"102",4.5,4,5,3,3,2,1,2,1,2,0,45
"102",5.1,3,3,2,3,2,3,2,1,4,1,5
"102",5.2,4,4,4,4,2,1,2,1,3,0,30
"102",5.3,3,5,3,3,2,1,2,1,3,0,45
"102",5.4,5,6,4,3,2,1,3,1,3,0,60
"102",5.5,3,3,4,2,3,1,3,2,4,0,20
"102",6.1,4,5,1,2,2,1,3,1,3,0,20
"102",6.2,4,5,4,3,2,1,1,1,2,0,1
"102",6.3,4.5,5,3.75,3.25,2,1.5,2,1,2.25,0.25,10.5
"102",6.4,6,5,5,4,2,3,2,1,2,0,20
"102",6.5,4,5,5,4,2,1,2,1,2,1,1
"102",7.1,3,4,1,1,5,5,1,1,4,0,5
"102",7.2,3,4,3,2,2,3,2,1,2,1,1
"102",7.3,4,7,5,4,2,1,2,1,2,0,5
"102",7.4,4,3,5,5,2,3,2,1,2,1,1
"102",7.5,3.5,4,3.5,3.75,1.75,2,1.75,1,2,0.5,7.75
"102",8.1,3,2,1,2,1,3,1,1,2,0,5
"102",8.2,3,4,3,4,2,1,2,1,2,1,20
"102",8.3,4,4,3,3,2,1,2,1,3,0,20
"102",8.4,4,3,3,5,1,1,1,1,1,0,30
"102",8.5,2,1,1,3,1,4,1,1,3,1,1
"102",9.1,2,1,1,2,2,2,1,1,2,1,20
"102",9.2,4,3,3,3,1,2,2,1,2,1,1
"102",9.3,3,3,1,3,1,1,2,1,2,0,1
"102",9.4,6,6,4,5,1,1,1,1,1,0,20
"102",9.5,3,4,4,4,1,1,1,1,1,0,1
"102",10.1,3,4,1,3,1,1,1,1,1,1,20
"102",10.2,4,5,3,4,1,1,1,1,1,1,1
"102",10.3,5,4,3,6,1,1,1,1,1,1,20
"102",10.4,2,2,1,4,1,1,1,1,1,1,20
"102",10.5,3,3,2,4,1,1,1,1,1,0,20
"102",11.1,3,2,2,5,1,1,1,1,1,0,1
"102",11.2,2,4,2,3,2,1,1,1,2,1,20
"102",11.3,3,4,2,5,2,1,1,1,2,1,1
"102",11.4,5,4,4,6,1,1,1,1,1,1,20
"102",11.5,3,4,3,6,1,1,1,1,1,0,20
"102",12.1,3,2,1,1,2,2,2,1,2,1,30
"102",12.2,3,2,1,3,2,2,2,1,2,1,1
"102",12.3,4,3,2,3,2,2,2,1,2,0,1
"102",12.4,4,4,3,3,2,1,2,1,2,0,20
"102",12.5,4,3,2,4,1,1,1,1,2,1,5
"102",13.1,4,3,2,4,1,1,1,1,1,1,1
"102",13.2,3,2,1,4,1,1,1,1,1,1,203
"102",13.3,3,3,3,3,1,1,3,1,1,0,1
"102",13.4,4,4,3,4,1,1,1,1,1,1,20
"102",13.5,4,4,3,4,1,1,1,1,1,1,1
"102",14.1,4,4,2,6,1,1,1,1,1,0,20
"102",14.2,4,4,1,5,2,1,1,1,2,0,30
"102",14.3,4,4.5,2.25,5.25,1.5,1,1,1,1.5,0,25
"102",14.4,4,5,3,6,1,1,1,1,1,0,20
"102",14.5,4,5,3,4,2,1,1,1,2,0,30
