"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"44",1.1,5,6,5,5,2,1,2,1,3,0,1
"44",1.2,6,6,6,5,2,1,1,1,2,0,45
"44",1.3,6,6,5,6,2,1,1,1,1,0,60
"44",1.4,5,7,6,6,2,3,1,1,2,1,30
"44",1.5,6,6,6,5,1,2,1,1,2,0,60
"44",2.1,5,5,4,4,3,2,1,1,4,0,45
"44",2.2,5,5,5,5,2,2,1,1,2,0,60
"44",2.3,6,6,6,5,1,1,1,1,2,0,1
"44",2.4,6,6,6,6,2,1,1,1,2,0,1
"44",2.5,7,7,7,6,2,1,1,1,1,0,60
"44",3.1,4,5,5,6,1,1,1,1,1,0,30
"44",3.2,6,7,7,6,1,1,2,1,1,0,90
"44",3.3,6,6,5,6,2,1,1,1,2,0,60
"44",3.4,6,6,6,6,1,1,1,1,1,0,1
"44",3.5,7,6,7,7,1,1,1,1,1,0,25
"44",4.1,6,6,5,6,2,2,2,1,2,0,20
"44",4.2,4,4,4,4,4,1,4,2,4,0,30
"44",4.3,6,6,6,6,1,2,2,1,2,1,30
"44",4.4,7,7,6,6,1,1,1,1,1,0,20
"44",4.5,6,5,6,6,1,1,1,1,1,0,1
"44",5.1,6,5,6,6,1,1,1,1,1,0,30
"44",5.2,4,4,4,4,2,4,2,1,1,0,90
"44",5.3,6,5,6,5,2,1,1,1,1,0,40
"44",5.4,6,6,6,6,2,1,2,1,2,0,200
"44",5.5,5,6,5,6,3,4,1,1,2,0,1
"44",6.1,5,7,5,5,2,2,1,1,1,0,40
"44",6.2,6,6,6,6,2,1,1,1,1,0,60
"44",6.3,6,6,6,6,1,2,1,1,1,0,30
"44",6.4,6,6,6,6,1,1,1,1,2,0,60
"44",6.5,6,6,6,6,2,1,1,1,1,0,45
"44",7.1,6,6,6,6,3,2,1,1,3,0,60
"44",7.2,6,6,6,6,3,1,1,1,2,0,1
"44",7.3,6,6,6,6,2,1,1,1,1,0,20
"44",7.4,6,6,7,6,2,1,1,1,2,0,20
"44",7.5,6,6,6,6,2,1,1,1,1,0,30
"44",8.1,6,6,6,6,3,1,1,1,3,0,40
"44",8.2,6,6,6,6,3,1,1,1,3,0,200
"44",8.3,6,5,5,5,3,1,1,1,2,0,60
"44",8.4,4,5,5,4,4,2,1,1,4,0,1
"44",8.5,6,6,6,6,3,2,1,1,2,0,1
"44",9.1,6,6,5,4,3,1,1,1,3,0,20
"44",9.2,5,4,5,6,3,1,1,1,3,0,60
"44",9.3,6,5,5,5,3,1,1,1,3,0,60
"44",9.4,6,6,6,5,3,1,1,1,1,0,30
"44",9.5,5.25,4.75,5,4.75,3,2,1.25,1,2,0,37.75
"44",10.1,4,4,4,4,3,3,2,1,3,0,60
"44",10.2,5,4,5,5,3,3,1,1,1,0,1
"44",10.3,4,5,5,4,3,2,2,2,3,0,60
"44",10.4,4,5,4,4,3,2,3,2,3,0,60
"44",10.5,6,5,6,6,2,2,2,1,2,0,20
"44",11.1,5,4,5,5,3,2,1,1,2,1,30
"44",11.2,4,5,4,4,3,1,1,1,2,0,60
"44",11.3,5,5,5,3,3,1,2,1,4,0,1
"44",11.4,5,5,5,5,2,1,1,1,2,0,60
"44",11.5,5,5.25,5.25,4.75,2.5,1,1.75,1,3,0,40.25
"44",12.1,5,5,5,5,3,1,2,1,3,0,40
"44",12.2,5,6,6,6,2,1,2,1,3,0,60
"44",12.3,6,5,5,5,3,2,2,1,3,0,60
"44",12.4,5,5,5,5,2,1,1,1,2,0,60
"44",12.5,5.5,5.25,5.25,5.25,2.75,1.25,1.5,1,2.25,0,45.25
"44",13.1,5,5,5,5,3,1,1,1,2,0,60
"44",13.2,6,6,6,6,3,1,2,1,2,0,1
"44",13.3,7,6,7,7,1,1,1,1,1,0,60
"44",13.4,6,5,5,5,1,1,2,1,1,0,60
"44",13.5,7,5,6,7,1,1,1,1,1,0,68
"44",14.1,6.33333333333333,5.33333333333333,5.66666666666667,6,1,1,1.66666666666667,1,1,0,62.6666666666667
"44",14.2,6.66666666666667,6,6.33333333333333,6.33333333333333,1,1,1.66666666666667,1,1,0,62.6666666666667
"44",14.3,6,6,6,6,1,1,2,1,1,0,60
"44",14.4,7,7,7,6,1,1,2,1,1,0,60
"44",14.5,7,6,6,6,1,1,1,1,1,0,60
