"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"78",1.1,6,4,3,2,1,1,3,2,3,0,30
"78",1.2,3,2,4,5,1,2,2,2,1,1,60
"78",1.3,2,2,3,4,1,1,1,1,3,0,60
"78",1.4,2,1,2,3,3,3,2,3,3,1,90
"78",1.5,2,1,2,4,1,3,2,1,1,0,90
"78",2.1,3,4,4,5,2,2,2,1,3,1,60
"78",2.2,2,2,2,2,3,4,1,4,5,1,30
"78",2.3,5,2,5,5,2,1,2,1,1,0,90
"78",2.4,3,1,2,5,1,2,2,1,1,1,1
"78",2.5,1,1,1,4,6,6,3,5,6,1,30
"78",3.1,2,1,2,4,3,3,5,4,5,0,60
"78",3.2,3,2,3,4,1,2,1,1,2,0,60
"78",3.3,3,3,3,5,2,3,5,5,5,0,20
"78",3.4,2,1,3,3,1,2,5,5,5,0,30
"78",3.5,2,1,3,4,1,6,1,2,3,0,45
"78",4.1,2,2,3,4,1,6,5,4,5,0,90
"78",4.2,1,2,3,4,1,4,3,2,2,0,1
"78",4.3,1,1,1,4,2,4,2,1,1,0,90
"78",4.4,2,2,2,4,3,5,2,1,3,0,60
"78",4.5,5,4,4,6,1,2,2,2,2,0,30
"78",5.1,3.5,3,3,5,2,3.5,2,1.5,2.5,0,45
"78",5.2,3.5,3,3,5,2,3.5,2,1.5,2.5,0,45
"78",5.3,3.5,2.5,3,4,3,3,2.5,2,3,0.5,15.5
"78",5.4,2,1.5,1.5,3,3,4.5,2,2.5,3,0.5,30.5
"78",5.5,2,1.5,1.5,3,3,4.5,2,2.5,3,0.5,30.5
"78",6.1,2,1,2,2,5,4,3,2,4,1,1
"78",6.2,2,2,1,4,1,5,1,3,2,0,60
"78",6.3,4,2,5,5,4,3,2,2,5,0,30
"78",6.4,4,3,4,4,2,2,1,2,3,0,90
"78",6.5,3,1,3,2,4,1,3,2,3,1,60
"78",7.1,2,1,3,2,3,3,2,2,3,1,60
"78",7.2,4,1,1,5,1,4,1,1,2,1,60
"78",7.3,3,3,3,4,2,1,4,2,2,0,60
"78",7.4,2,2,3,3,4,3,2,1,3,1,1
"78",7.5,2,1,2,3,4,4,4,4,5,0,60
"78",8.1,1,1,1,3,1,3,1,3,4,0,90
"78",8.2,1,2,3,4,1,4,2,1,2,0,90
"78",8.3,1,1,1,2,3,3,4,3,4,0,30
"78",8.4,3,4,3,2,1,1,4,2,3,0,60
"78",8.5,2,3,3,3,2,2,1,1,1,0,60
"78",9.1,1,1,1,3,3,4,2,3,2,0,60
"78",9.2,2,1,3,4,2,5,3,2,3,0,90
"78",9.3,1,1,2,4,3,5,3,1,2,0,1
"78",9.4,2,1,1,4,2,4,3,3,1,0,60
"78",9.5,2,1,2,5,1,4,1,2,2,0,1
"78",10.1,3,1,4,5,3,2,3,2,2,0,60
"78",10.2,2,1,2,4,4,5,4,3,3,0,30
"78",10.3,2.66666666666667,1,3,4.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,2.33333333333333,2,0,30.3333333333333
"78",10.4,3,1,3,5,3,4,4,2,1,0,1
"78",10.5,2.66666666666667,1.66666666666667,2.66666666666667,4,2.33333333333333,4.33333333333333,2.66666666666667,1.66666666666667,2.66666666666667,0,40.3333333333333
"78",11.1,2,1,1,3,3,5,3,2,4,0,60
"78",11.2,3,3,4,4,1,4,1,1,3,0,60
"78",11.3,3,1,3,5,1,3,2,1,2,0,60
"78",11.4,3,1,3,5,1,2,1,3,2,0,1
"78",11.5,4,2,3,5,1,2,2,2,1,0,60
"78",12.1,4,1,4,4,3,3,1,2,3,0,1
"78",12.2,2,1,1,4,1,4,3,1,2,0,60
"78",12.3,2,1,3,6,1,4,3,1,2,0,60
"78",12.4,2,2,3,4,1,4,2,2,1,0,60
"78",12.5,1,1,2,5,2,4,1,1,2,0,90
"78",13.1,2,3,2,2,3,5,4,4,4,0,60
"78",13.2,1,3,2,4,2,4,3,2,1,0,1
"78",13.3,1,1,2,4,2,4,3,1,2,0,1
"78",13.4,1,1,2,5,1,3,2,2,1,0,60
"78",13.5,1.5,1,2.5,4,2,3.25,2.5,2,2,0,37.75
"78",14.1,2,1,4,5,2,3,1,2,1,0,30
"78",14.2,2,1,2,2,3,3,4,3,4,0,60
"78",14.3,2,1,2,4,1,4,1,2,1,0,90
"78",14.4,2,1,3,5,1,3,3,2,1,0,1
"78",14.5,3,1,1,5,2,2,3,1,2,0,1
